	0
chr12:83213845-83213945	ENSMUSG00000021221
chr12:83214745-83214845	ENSMUSG00000021221
chr5:31613935-31614035	ENSMUSG00000106918
chr14:66856164-66856264	ENSMUSG00000022048
chr14:66309031-66309131	ENSMUSG00000022043
chr12:36042355-36042455	ENSMUSG00000020577
chr12:17284045-17284145	ENSMUSG00000020571
chr12:32820445-32820545	ENSMUSG00000020572
chr12:32820745-32820845	ENSMUSG00000020572
chr4:138125922-138126022	ENSMUSG00000028760
chr4:138126122-138126222	ENSMUSG00000028760
chr4:137570369-137570469	ENSMUSG00000028763
chr5:116444275-116444375	ENSMUSG00000063919
chr11:83418837-83418937	ENSMUSG00000020684
chr16:11072398-11072498	ENSMUSG00000037972
chr17:24707549-24707649	ENSMUSG00000040688
chr9:79759661-79759761	ENSMUSG00000032330
chr17:14690000-14690100	ENSMUSG00000023885
chr17:14404306-14404406	ENSMUSG00000023886
chr17:14952709-14952809	ENSMUSG00000023883
chr10:62920633-62920733	ENSMUSG00000071253
chr14:21516734-21516834	ENSMUSG00000021767
chr14:21517034-21517134	ENSMUSG00000021767
chr14:21517134-21517234	ENSMUSG00000021767
chr14:21670734-21670834	ENSMUSG00000021767
chr6:65704290-65704390	ENSMUSG00000049001
chr17:79621500-79621600	ENSMUSG00000036368
chr16:78301696-78301796	ENSMUSG00000022865
chr9:122852329-122852429	ENSMUSG00000047036
chr9:122862029-122862129	ENSMUSG00000047036
chr1:60235199-60235299	ENSMUSG00000073664
chr1:60235299-60235399	ENSMUSG00000073664
chr1:60260299-60260399	ENSMUSG00000073664
chr1:60260399-60260499	ENSMUSG00000073664
chr5:86804206-86804306	ENSMUSG00000105704
chrX:161777569-161777669	ENSMUSG00000043518
chr10:75935830-75935930	ENSMUSG00000049422
chr7:30104477-30104577	ENSMUSG00000049421
chr18:37765801-37765901	ENSMUSG00000103081
chr9:100497593-100497693	ENSMUSG00000032475
chr9:110037660-110037760	ENSMUSG00000032479
chr9:110038160-110038260	ENSMUSG00000032479
chr9:110040060-110040160	ENSMUSG00000032479
chr9:110052460-110052560	ENSMUSG00000032479
chr18:67404767-67404867	ENSMUSG00000024527
chr18:67404867-67404967	ENSMUSG00000024527
chr18:67206236-67206336	ENSMUSG00000024524
chr1:93750904-93751004	ENSMUSG00000101952
chrX:141688285-141688385	ENSMUSG00000031274
chr19:3936386-3936486	ENSMUSG00000036908
chrX:99073048-99073148	ENSMUSG00000031216
chrX:99073148-99073248	ENSMUSG00000031216
chr7:4523705-4523805	ENSMUSG00000035458
chr4:24901683-24901783	ENSMUSG00000028261
chr17:22374853-22374953	ENSMUSG00000044501
chr2:50280081-50280181	ENSMUSG00000026766
chr2:50296581-50296681	ENSMUSG00000026766
chr1:180746843-180746943	ENSMUSG00000026499
chr1:180752143-180752243	ENSMUSG00000026499
chr11:117290661-117290761	ENSMUSG00000059248
chr4:119136749-119136849	ENSMUSG00000085505
chr12:46700117-46700217	ENSMUSG00000021047
chr16:4068871-4068971	ENSMUSG00000005981
chr16:4077771-4077871	ENSMUSG00000005981
chr7:92741166-92741266	ENSMUSG00000074024
chr2:153397645-153397745	ENSMUSG00000042548
chr16:23110756-23110856	ENSMUSG00000087935
chr9:21091858-21091958	ENSMUSG00000010205
chr3:104015010-104015110	ENSMUSG00000058388
chr1:12858777-12858877	ENSMUSG00000016918
chr1:12858877-12858977	ENSMUSG00000016918
chr1:12858977-12859077	ENSMUSG00000016918
chr1:12859077-12859177	ENSMUSG00000016918
chr1:12859377-12859477	ENSMUSG00000016918
chr16:94442718-94442818	ENSMUSG00000040785
chr17:78378285-78378385	ENSMUSG00000056121
chr13:38932740-38932840	ENSMUSG00000021432
chr6:17340223-17340323	ENSMUSG00000085264
chr6:17340423-17340523	ENSMUSG00000085264
chr18:54898745-54898845	ENSMUSG00000052713
chr18:54988345-54988445	ENSMUSG00000052713
chr11:23488582-23488682	ENSMUSG00000020288
chr11:23488682-23488782	ENSMUSG00000020288
chr11:120543088-120543188	ENSMUSG00000061111
chr4:147910453-147910553	ENSMUSG00000019055
chr4:147910553-147910653	ENSMUSG00000019055
chr2:121311361-121311461	ENSMUSG00000033526
chr2:121311461-121311561	ENSMUSG00000033526
chr2:121311561-121311661	ENSMUSG00000033526
chr2:121311661-121311761	ENSMUSG00000033526
chrX:7667460-7667560	ENSMUSG00000031145
chr9:24725238-24725338	ENSMUSG00000031965
chr9:24725338-24725438	ENSMUSG00000031965
chr9:24725438-24725538	ENSMUSG00000031965
chr9:24725538-24725638	ENSMUSG00000031965
chr9:24773838-24773938	ENSMUSG00000031965
chr9:24773938-24774038	ENSMUSG00000031965
chr9:24774038-24774138	ENSMUSG00000031965
chr9:24774138-24774238	ENSMUSG00000031965
chr8:123502003-123502103	ENSMUSG00000031967
chr7:99604066-99604166	ENSMUSG00000018909
chr17:56112001-56112101	ENSMUSG00000011305
chr4:132922413-132922513	ENSMUSG00000028878
chr18:75369229-75369329	ENSMUSG00000025880
chr10:123013661-123013761	ENSMUSG00000034602
chr13:49520527-49520627	ENSMUSG00000021391
chr13:49520727-49520827	ENSMUSG00000021391
chr5:125017253-125017353	ENSMUSG00000029478
chr5:125017453-125017553	ENSMUSG00000029478
chr2:155278343-155278443	ENSMUSG00000038383
chr11:17211498-17211598	ENSMUSG00000020116
chr19:3630328-3630428	ENSMUSG00000024913
chr2:150668194-150668294	ENSMUSG00000087406
chr11:6271669-6271769	ENSMUSG00000004394
chr12:113071708-113071808	ENSMUSG00000021143
chr2:91620162-91620262	ENSMUSG00000040549
chr1:182131437-182131537	ENSMUSG00000026511
chr5:113844236-113844336	ENSMUSG00000004530
chr19:60838877-60838977	ENSMUSG00000063698
chrX:83395370-83395470	ENSMUSG00000045103
chrX:83395470-83395570	ENSMUSG00000045103
chrX:83396770-83396870	ENSMUSG00000045103
chrX:83585070-83585170	ENSMUSG00000045103
chrX:83587670-83587770	ENSMUSG00000045103
chrX:84063470-84063570	ENSMUSG00000045103
chr2:11789976-11790076	ENSMUSG00000047909
chr14:124608907-124609007	ENSMUSG00000025551
chr14:124609007-124609107	ENSMUSG00000025551
chr6:82727225-82727325	ENSMUSG00000000628
chr7:101905904-101906004	ENSMUSG00000030842
chr11:117720989-117721089	ENSMUSG00000025571
chr11:117721589-117721689	ENSMUSG00000025571
chr11:117721989-117722089	ENSMUSG00000025571
chr11:119270287-119270387	ENSMUSG00000025579
chr2:5298857-5298957	ENSMUSG00000039145
chr17:6037780-6037880	ENSMUSG00000023805
chr17:6037880-6037980	ENSMUSG00000023805
chr17:7302915-7303015	ENSMUSG00000023809
chr9:67220887-67220987	ENSMUSG00000052698
chr15:88864686-88864786	ENSMUSG00000035828
chr15:88864786-88864886	ENSMUSG00000035828
chr4:56821635-56821735	ENSMUSG00000038816
chr13:110400144-110400244	ENSMUSG00000021701
chr10:88471069-88471169	ENSMUSG00000020059
chr13:92522908-92523008	ENSMUSG00000021706
chr14:60300405-60300505	ENSMUSG00000021987
chr14:59586396-59586496	ENSMUSG00000021982
chr4:150616746-150616846	ENSMUSG00000039852
chr12:81501841-81501941	ENSMUSG00000090935
chr12:81501941-81502041	ENSMUSG00000090935
chr3:57832962-57833062	ENSMUSG00000036503
chr3:57833462-57833562	ENSMUSG00000036503
chr1:134759958-134760058	ENSMUSG00000073557
chr1:134760358-134760458	ENSMUSG00000073557
chr1:30948802-30948902	ENSMUSG00000026064
chr6:137750578-137750678	ENSMUSG00000030224
chr1:172317541-172317641	ENSMUSG00000038034
chr10:58269897-58269997	ENSMUSG00000038039
chr15:58052503-58052603	ENSMUSG00000022361
chr6:83368673-83368773	ENSMUSG00000034832
chr6:83368873-83368973	ENSMUSG00000034832
chr7:60004995-60005095	ENSMUSG00000102252
chr11:3243992-3244092	ENSMUSG00000020454
chr17:31527415-31527515	ENSMUSG00000024038
chr17:31528215-31528315	ENSMUSG00000024038
chr2:84937679-84937779	ENSMUSG00000027074
chr2:84957779-84957879	ENSMUSG00000027074
chr11:24163956-24164056	ENSMUSG00000000861
chr5:33843425-33843525	ENSMUSG00000057406
chr1:91115537-91115637	ENSMUSG00000026305
chr5:77138471-77138571	ENSMUSG00000106783
chr8:22593675-22593775	ENSMUSG00000008892
chr6:48619241-48619341	ENSMUSG00000107789
chr17:56106991-56107091	ENSMUSG00000002831
chr10:43533071-43533171	ENSMUSG00000111368
chr8:54529780-54529880	ENSMUSG00000031519
chr8:34137672-34137772	ENSMUSG00000031513
chr3:123111119-123111219	ENSMUSG00000050315
chr5:7981857-7981957	ENSMUSG00000012428
chr13:46418400-46418500	ENSMUSG00000038132
chr7:105611063-105611163	ENSMUSG00000036989
chr2:32214782-32214882	ENSMUSG00000039262
chr12:110666652-110666752	ENSMUSG00000018707
chr1:167078817-167078917	ENSMUSG00000060568
chr5:31522764-31522864	ENSMUSG00000053134
chr2:52112237-52112337	ENSMUSG00000036202
chr2:52112437-52112537	ENSMUSG00000036202
chr2:136881480-136881580	ENSMUSG00000027274
chr2:120862569-120862669	ENSMUSG00000027272
chr2:120970569-120970669	ENSMUSG00000027272
chr7:73417709-73417809	ENSMUSG00000070509
chr7:73417809-73417909	ENSMUSG00000070509
chr11:4095380-4095480	ENSMUSG00000004748
chr3:107695718-107695818	ENSMUSG00000027893
chr17:24404850-24404950	ENSMUSG00000024130
chr17:24409650-24409750	ENSMUSG00000024130
chr5:130102026-130102126	ENSMUSG00000034118
chr17:24426783-24426883	ENSMUSG00000024132
chr11:4849145-4849245	ENSMUSG00000009073
chr11:4849345-4849445	ENSMUSG00000009073
chr15:41866193-41866293	ENSMUSG00000042895
chr4:137656355-137656455	ENSMUSG00000043411
chr4:137656555-137656655	ENSMUSG00000043411
chr4:137656855-137656955	ENSMUSG00000043411
chr14:16432042-16432142	ENSMUSG00000017491
chr2:37382969-37383069	ENSMUSG00000075376
chr2:37383169-37383269	ENSMUSG00000075376
chr17:74528695-74528795	ENSMUSG00000024073
chr16:32107300-32107400	ENSMUSG00000035790
chr8:70352925-70353025	ENSMUSG00000058301
chr11:89016476-89016576	ENSMUSG00000000275
chr11:89040579-89040679	ENSMUSG00000000276
chr12:102785656-102785756	ENSMUSG00000041702
chr19:60226586-60226686	ENSMUSG00000057858
chrX:74429690-74429790	ENSMUSG00000004221
chr11:22972436-22972536	ENSMUSG00000051355
chr11:22972536-22972636	ENSMUSG00000051355
chr11:22974436-22974536	ENSMUSG00000051355
chr2:25181181-25181281	ENSMUSG00000103217
chr13:41001323-41001423	ENSMUSG00000038683
chr6:88465409-88465509	ENSMUSG00000030079
chr8:128685754-128685854	ENSMUSG00000025809
chr8:128685854-128685954	ENSMUSG00000025809
chr13:12186942-12187042	ENSMUSG00000021311
chr5:30893294-30893394	ENSMUSG00000029165
chr5:51473950-51474050	ENSMUSG00000029167
chr5:51474050-51474150	ENSMUSG00000029167
chr5:51553750-51553850	ENSMUSG00000029167
chr17:34671635-34671735	ENSMUSG00000033327
chr17:34671835-34671935	ENSMUSG00000033327
chr17:34672035-34672135	ENSMUSG00000033327
chr18:80449659-80449759	ENSMUSG00000033323
chr18:80449959-80450059	ENSMUSG00000033323
chr10:42313285-42313385	ENSMUSG00000038302
chr10:42313385-42313485	ENSMUSG00000038302
chr10:42313485-42313585	ENSMUSG00000038302
chr10:42316285-42316385	ENSMUSG00000038302
chr6:146775795-146775895	ENSMUSG00000001630
chr5:135064857-135064957	ENSMUSG00000005378
chr4:155619100-155619200	ENSMUSG00000086682
chr2:76725176-76725276	ENSMUSG00000086354
chr2:76750076-76750176	ENSMUSG00000086354
chr1:156844666-156844766	ENSMUSG00000026594
chr1:156844766-156844866	ENSMUSG00000026594
chr1:156844866-156844966	ENSMUSG00000026594
chr1:156642686-156642786	ENSMUSG00000026596
chr11:67801787-67801887	ENSMUSG00000033044
chr11:67802587-67802687	ENSMUSG00000033044
chr11:67802787-67802887	ENSMUSG00000033044
chr11:67802887-67802987	ENSMUSG00000033044
chr7:80390385-80390485	ENSMUSG00000030530
chr7:80390685-80390785	ENSMUSG00000030530
chr7:80390785-80390885	ENSMUSG00000030530
chr7:80713283-80713383	ENSMUSG00000030536
chr7:80225641-80225741	ENSMUSG00000030539
chr6:120510294-120510394	ENSMUSG00000058979
chr15:58314873-58314973	ENSMUSG00000022357
chr9:96607100-96607200	ENSMUSG00000032413
chr15:58214679-58214779	ENSMUSG00000022358
chr19:46152709-46152809	ENSMUSG00000025224
chr9:65556198-65556298	ENSMUSG00000050721
chr19:46376914-46377014	ENSMUSG00000025228
chr2:160311693-160311793	ENSMUSG00000074623
chr11:48850040-48850140	ENSMUSG00000040350
chr11:118448303-118448403	ENSMUSG00000017446
chrX:134224539-134224639	ENSMUSG00000067369
chr18:90592177-90592277	ENSMUSG00000110277
chr7:137130014-137130114	ENSMUSG00000054612
chr17:29549899-29549999	ENSMUSG00000099329
chr17:29626999-29627099	ENSMUSG00000099329
chr11:78571468-78571568	ENSMUSG00000017376
chr5:108672031-108672131	ENSMUSG00000033540
chr5:108672531-108672631	ENSMUSG00000033540
chr3:95901668-95901768	ENSMUSG00000038526
chr18:38838973-38839073	ENSMUSG00000036585
chr18:38839073-38839173	ENSMUSG00000036585
chr18:38883073-38883173	ENSMUSG00000036585
chr3:84190839-84190939	ENSMUSG00000027993
chr3:84190939-84191039	ENSMUSG00000027993
chr3:84191139-84191239	ENSMUSG00000027993
chr1:184874126-184874226	ENSMUSG00000039349
chr1:184874226-184874326	ENSMUSG00000039349
chr11:102799879-102799979	ENSMUSG00000034520
chr11:102800479-102800579	ENSMUSG00000034520
chr7:105555260-105555360	ENSMUSG00000037049
chr8:36103628-36103728	ENSMUSG00000050271
chr14:25665385-25665485	ENSMUSG00000007817
chr3:88394343-88394443	ENSMUSG00000028066
chr6:31216359-31216459	ENSMUSG00000044471
chr6:31217459-31217559	ENSMUSG00000044471
chr6:31217959-31218059	ENSMUSG00000044471
chr6:31218359-31218459	ENSMUSG00000044471
chr17:30005087-30005187	ENSMUSG00000044477
chr17:30209087-30209187	ENSMUSG00000044477
chr8:71359814-71359914	ENSMUSG00000004677
chr8:71360114-71360214	ENSMUSG00000004677
chr1:119548837-119548937	ENSMUSG00000026383
chr1:119659267-119659367	ENSMUSG00000026384
chr4:11994065-11994165	ENSMUSG00000085614
chr3:126842802-126842902	ENSMUSG00000053819
chr3:126843002-126843102	ENSMUSG00000053819
chr2:168230248-168230348	ENSMUSG00000078919
chrX:16817282-16817382	ENSMUSG00000040147
chr11:119442900-119443000	ENSMUSG00000070327
chr2:140395609-140395709	ENSMUSG00000068205
chr10:121626180-121626280	ENSMUSG00000034667
chr5:77309282-77309382	ENSMUSG00000036285
chr10:67096589-67096689	ENSMUSG00000019873
chr11:54840866-54840966	ENSMUSG00000020268
chr4:149648468-149648568	ENSMUSG00000039953
chr4:149648568-149648668	ENSMUSG00000039953
chr16:90749424-90749524	ENSMUSG00000039956
chr6:149150449-149150549	ENSMUSG00000039958
chr5:135410031-135410131	ENSMUSG00000039959
chr5:135410131-135410231	ENSMUSG00000039959
chr5:135410831-135410931	ENSMUSG00000039959
chr4:132553050-132553150	ENSMUSG00000054405
chr7:142090090-142090190	ENSMUSG00000037887
chr15:81475516-81475616	ENSMUSG00000022400
chr2:152687335-152687435	ENSMUSG00000042814
chr6:48415986-48416086	ENSMUSG00000042810
chr6:48416286-48416386	ENSMUSG00000042810
chr17:34027733-34027833	ENSMUSG00000073422
chr13:59799779-59799879	ENSMUSG00000035248
chr2:30364233-30364333	ENSMUSG00000026858
chr12:51748622-51748722	ENSMUSG00000035247
chr12:51768722-51768822	ENSMUSG00000035247
chr12:51768822-51768922	ENSMUSG00000035247
chr11:49216492-49216592	ENSMUSG00000046311
chr5:110187601-110187701	ENSMUSG00000029502
chr5:110234404-110234504	ENSMUSG00000029501
chr5:110755473-110755573	ENSMUSG00000029505
chr13:113594680-113594780	ENSMUSG00000042364
chr13:113594780-113594880	ENSMUSG00000042364
chr11:20826076-20826176	ENSMUSG00000042363
chr11:20826376-20826476	ENSMUSG00000042363
chr18:61823195-61823295	ENSMUSG00000032735
chr7:101823932-101824032	ENSMUSG00000032737
chr7:101824032-101824132	ENSMUSG00000032737
chr7:30184144-30184244	ENSMUSG00000074218
chr3:137905875-137905975	ENSMUSG00000074212
chr18:9316444-9316544	ENSMUSG00000024286
chr2:154376613-154376713	ENSMUSG00000027488
chr2:154376713-154376813	ENSMUSG00000027488
chr2:154407813-154407913	ENSMUSG00000027488
chr2:154335480-154335580	ENSMUSG00000027487
chr8:69974076-69974176	ENSMUSG00000036180
chr11:93886252-93886352	ENSMUSG00000059474
chr17:46801101-46801201	ENSMUSG00000097560
chr15:4026583-4026683	ENSMUSG00000022186
chr15:4026883-4026983	ENSMUSG00000022186
chr2:169633213-169633313	ENSMUSG00000047907
chr2:169633313-169633413	ENSMUSG00000047907
chr7:127912516-127912616	ENSMUSG00000030801
chr7:127908282-127908382	ENSMUSG00000030802
chr9:96685870-96685970	ENSMUSG00000040433
chr13:45553758-45553858	ENSMUSG00000046876
chr13:45556658-45556758	ENSMUSG00000046876
chr13:45557058-45557158	ENSMUSG00000046876
chr13:45566858-45566958	ENSMUSG00000046876
chr11:48866568-48866668	ENSMUSG00000046879
chr1:133753157-133753257	ENSMUSG00000026463
chr1:155280601-155280701	ENSMUSG00000026469
chr17:33955899-33955999	ENSMUSG00000008668
chr14:45529892-45529992	ENSMUSG00000037712
chr14:45530092-45530192	ENSMUSG00000037712
chr2:125739686-125739786	ENSMUSG00000035093
chr11:60230114-60230214	ENSMUSG00000000538
chr1:52920529-52920629	ENSMUSG00000041426
chr16:57152514-57152614	ENSMUSG00000022752
chr2:28469566-28469666	ENSMUSG00000035772
chr19:53245045-53245145	ENSMUSG00000025026
chr2:112266025-112266125	ENSMUSG00000027130
chr2:112266125-112266225	ENSMUSG00000027130
chr2:112266425-112266525	ENSMUSG00000027130
chr13:9662228-9662328	ENSMUSG00000048264
chr13:9665728-9665828	ENSMUSG00000048264
chr13:9666128-9666228	ENSMUSG00000048264
chr9:64987883-64987983	ENSMUSG00000033629
chr19:46740543-46740643	ENSMUSG00000003559
chr5:66300503-66300603	ENSMUSG00000029207
chr5:66301803-66301903	ENSMUSG00000029207
chr5:66301903-66302003	ENSMUSG00000029207
chr5:66365003-66365103	ENSMUSG00000029207
chr18:34809008-34809108	ENSMUSG00000038773
chr4:109382868-109382968	ENSMUSG00000028552
chr4:109061845-109061945	ENSMUSG00000028559
chr13:14187332-14187432	ENSMUSG00000039219
chr17:23820662-23820762	ENSMUSG00000039218
chr18:70453212-70453312	ENSMUSG00000044906
chr18:20032133-20032233	ENSMUSG00000024331
chr18:20032333-20032433	ENSMUSG00000024331
chr9:113975437-113975537	ENSMUSG00000032507
chr1:160195215-160195315	ENSMUSG00000058267
chr6:125642674-125642774	ENSMUSG00000001930
chr6:125642874-125642974	ENSMUSG00000001930
chr9:3759378-3759478	ENSMUSG00000041624
chr9:3894578-3894678	ENSMUSG00000041624
chr3:32751390-32751490	ENSMUSG00000027673
chr3:32712098-32712198	ENSMUSG00000027671
chr2:166054836-166054936	ENSMUSG00000027678
chr2:166054936-166055036	ENSMUSG00000027678
chr2:166055036-166055136	ENSMUSG00000027678
chr12:117658179-117658279	ENSMUSG00000041992
chr12:117756179-117756279	ENSMUSG00000041992
chr18:23891133-23891233	ENSMUSG00000024277
chr5:102897091-102897191	ENSMUSG00000057315
chr5:102897191-102897291	ENSMUSG00000057315
chr13:98844319-98844419	ENSMUSG00000009470
chr17:6084486-6084586	ENSMUSG00000034345
chr10:126979117-126979217	ENSMUSG00000078429
chr10:126997317-126997417	ENSMUSG00000078429
chr7:99660004-99660104	ENSMUSG00000030737
chr3:129983459-129983559	ENSMUSG00000001052
chr11:46196350-46196450	ENSMUSG00000020340
chr2:180225673-180225773	ENSMUSG00000015647
chr7:36768718-36768818	ENSMUSG00000021217
chr13:3884165-3884265	ENSMUSG00000021215
chr14:70604484-70604584	ENSMUSG00000022099
chr10:77294726-77294826	ENSMUSG00000020262
chr10:77322026-77322126	ENSMUSG00000020262
chr10:77322126-77322226	ENSMUSG00000020262
chr10:77322526-77322626	ENSMUSG00000020262
chr10:83600733-83600833	ENSMUSG00000020263
chr10:83600933-83601033	ENSMUSG00000020263
chr10:83635733-83635833	ENSMUSG00000020263
chr4:129083871-129083971	ENSMUSG00000028793
chr4:128751702-128751802	ENSMUSG00000028796
chr4:129608268-129608368	ENSMUSG00000028797
chr4:129598960-129599060	ENSMUSG00000028798
chr16:30269802-30269902	ENSMUSG00000052316
chr11:77348387-77348487	ENSMUSG00000037926
chr11:77457787-77457887	ENSMUSG00000037926
chr11:104298590-104298690	ENSMUSG00000018411
chr11:104330190-104330290	ENSMUSG00000018411
chr11:104424229-104424329	ENSMUSG00000018412
chr9:21091855-21091955	ENSMUSG00000086016
chr2:4603417-4603517	ENSMUSG00000026657
chr1:170960917-170961017	ENSMUSG00000026656
chr7:59276050-59276150	ENSMUSG00000025326
chr12:25057032-25057132	ENSMUSG00000036333
chr12:25057932-25058032	ENSMUSG00000036333
chr1:75181760-75181860	ENSMUSG00000033124
chr10:43946407-43946507	ENSMUSG00000019864
chr16:4288229-4288329	ENSMUSG00000005580
chr16:4288329-4288429	ENSMUSG00000005580
chr2:119733268-119733368	ENSMUSG00000027304
chr2:23040073-23040173	ENSMUSG00000058835
chr16:97859010-97859110	ENSMUSG00000045975
chr16:97859110-97859210	ENSMUSG00000045975
chr16:97859210-97859310	ENSMUSG00000045975
chr4:150866419-150866519	ENSMUSG00000028967
chr4:150866519-150866619	ENSMUSG00000028967
chr5:24438637-24438737	ENSMUSG00000028962
chr4:149329316-149329416	ENSMUSG00000028960
chr4:149329416-149329516	ENSMUSG00000028960
chr4:149380316-149380416	ENSMUSG00000028960
chr4:149426016-149426116	ENSMUSG00000028960
chr4:149426116-149426216	ENSMUSG00000028960
chr5:8893717-8893817	ENSMUSG00000042476
chr6:98017752-98017852	ENSMUSG00000035158
chr6:98018252-98018352	ENSMUSG00000035158
chr6:98018652-98018752	ENSMUSG00000035158
chr6:98019852-98019952	ENSMUSG00000035158
