Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
response to cholesterol (GO:0070723)	2/16	0.10626449716122376987215147892129607498645782470703125	0.421089604933480077253449280760833062231540679931640625	0.147142090183287777005460839063744060695171356201171875	0.59749860178990565895418285435880534350872039794921875	-1.561515334497295	3.5006426104187724	LRP6;TGFBR2
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	4/41	0.054280670268270082845507573665599920786917209625244140625	0.307176969015116652084174120318493805825710296630859375	0.089680452272006994096642529257223941385746002197265625	0.51561499850937686506568979893927462399005889892578125	-1.2013028886452397	3.500100594437726	DLG1;DUSP3;SYNJ2BP;TLR4
negative regulation of translation, ncRNA-mediated (GO:0040033)	2/12	0.0640054548944986312353222501769778318703174591064453125	0.32863015819487195745551844083820469677448272705078125	0.09646409745236510235866234097557025961577892303466796875	0.51561499850937686506568979893927462399005889892578125	-1.2723354876962605	3.497379205630561	TNRC6C;AGO2
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	4/45	0.07174020140297614200886044955041143111884593963623046875	0.349906237752507454086270399784552864730358123779296875	0.1137133886323707654408821099423221312463283538818359375	0.5561993585516920024502951491740532219409942626953125	-1.3254198415406013	3.4920889574978933	RCC1;MAP4;EML1;CLASP1
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	2/19	0.1415601827183215200012256218542461283504962921142578125	0.469953561399758024119677202179445885121822357177734375	0.1879125511778535206897089437916292808949947357177734375	0.65099088165000040806518200042773969471454620361328125	-1.783775232314262	3.487334685995872	PDE4D;NCK1
adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway (GO:0007197)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.3074780289959294	3.485922933223391	DHX8
protein mannosylation (GO:0035268)	2/18	0.129526314991892654848726351701770909130573272705078125	0.455172272593150684105722802996751852333545684814453125	0.1741357810447245191287635179833159781992435455322265625	0.63231814029548261135715847558458335697650909423828125	-1.7047773740150178	3.484345400883237	LARGE1;FKTN
regulation of nucleocytoplasmic transport (GO:0046822)	2/15	0.09510750512791245336874368376811617054045200347900390625	0.399535193829133661314045866674860008060932159423828125	0.1339976711475962256603366995477699674665927886962890625	0.582554366977030557706029867404140532016754150390625	-1.4801652160295897	3.4824548551028522	XPO1;NEDD4
nucleotide-excision repair, DNA incision (GO:0033683)	4/41	0.054280670268270082845507573665599920786917209625244140625	0.307176969015116652084174120318493805825710296630859375	0.089680452272006994096642529257223941385746002197265625	0.51561499850937686506568979893927462399005889892578125	-1.1941499689696466	3.479259939974019	CUL4A;ERCC5;FAN1;RBX1
inactivation of MAPK activity (GO:0000188)	2/21	0.1662719405642149872459611970043624751269817352294921875	0.512776221438617785253200054285116493701934814453125	0.215862457926583151124333426196244545280933380126953125	0.660114503554611875557611710974015295505523681640625	-1.9369194222985955	3.4750864727534005	DUSP3;DUSP16
lytic vacuole organization (GO:0080171)	3/29	0.0796202994980191591789520089150755666196346282958984375	0.366151136535834476060102815608843229711055755615234375	0.11946495843461342467595187599727069027721881866455078125	0.5561993585516920024502951491740532219409942626953125	-1.3714399640177446	3.4704099028343482	ABCA1;MBTPS1;HOOK3
protein O-linked mannosylation (GO:0035269)	2/12	0.0640054548944986312353222501769778318703174591064453125	0.32863015819487195745551844083820469677448272705078125	0.09646409745236510235866234097557025961577892303466796875	0.51561499850937686506568979893927462399005889892578125	-1.2623612474192796	3.469962143956177	LARGE1;FKTN
positive regulation of cellular protein metabolic process (GO:0032270)	7/92	0.0424171481453479992662636277600540779531002044677734375	0.28297851534977602749876268717343918979167938232421875	0.08152142826799267660842218674588366411626338958740234375	0.50368664584688327412465014276676811277866363525390625	-1.0970637584294105	3.4669436990969347	ASPH;POLDIP3;VPS35;LARP4B;OGT;MTOR;TBC1D10A
guanosine-containing compound metabolic process (GO:1901068)	2/17	0.11774961851777664134655054795075557194650173187255859375	0.435293751036683940203175779970479197800159454345703125	0.1605339562852099166700980958921718411147594451904296875	0.62014149759460701627489243037416599690914154052734375	-1.6146616921195853	3.454075872701969	GNAI3;RHOQ
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/14	0.0843174572387102028159233668702654540538787841796875	0.373945144340826374218522687442600727081298828125	0.1211408027002638110314336472583818249404430389404296875	0.5561993585516920024502951491740532219409942626953125	-1.390513968544798	3.4389723572266853	ATF7IP;SUB1
negative regulation of response to stimulus (GO:0048585)	9/128	0.036013287057786447231677584568387828767299652099609375	0.27060617641943240929691683049895800650119781494140625	0.07614319939512888268939860836326261050999164581298828125	0.4935526386132222942393354969681240618228912353515625	-1.0324138687273607	3.431606722779618	NCOR2;PDGFRA;NCOR1;ERBB4;INSR;KDR;TEK;FCGR2B;DDR2
positive regulation of RNA export from nucleus (GO:0046833)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.2711726091321895	3.4310760856638565	CPSF6
inositol phosphate metabolic process (GO:0043647)	4/48	0.08648687671594813830555636968711041845381259918212890625	0.377720886876816208665985641346196644008159637451171875	0.1333962724118438192277835696586407721042633056640625	0.582554366977030557706029867404140532016754150390625	-1.4001949189037044	3.4273447423495327	PLCB4;SYNJ1;ITPK1;PLCE1
establishment of endothelial intestinal barrier (GO:0090557)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.2587409909524157	3.412295554553531	RAPGEF2
retrograde protein transport, ER to cytosol (GO:0030970)	2/19	0.1415601827183215200012256218542461283504962921142578125	0.469953561399758024119677202179445885121822357177734375	0.1879125511778535206897089437916292808949947357177734375	0.65099088165000040806518200042773969471454620361328125	-1.7448650643467913	3.411264127366779	FAF2;DERL2
negative regulation of macrophage activation (GO:0043031)	1/8	0.2480370397833826512368204930680803954601287841796875	0.54122324370098351398183922356110997498035430908203125	0.29354163346566231052037210247362963855266571044921875	0.660114503554611875557611710974015295505523681640625	-2.4466872149154364	3.4111155061097493	FCGR2B
aortic valve morphogenesis (GO:0003180)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.257654763864219	3.410654583818446	NOTCH1
atrioventricular valve morphogenesis (GO:0003181)	2/16	0.10626449716122376987215147892129607498645782470703125	0.421089604933480077253449280760833062231540679931640625	0.147142090183287777005460839063744060695171356201171875	0.59749860178990565895418285435880534350872039794921875	-1.520017081502627	3.4076108293778002	NOTCH1;TGFBR2
DNA alkylation (GO:0006305)	2/17	0.11774961851777664134655054795075557194650173187255859375	0.435293751036683940203175779970479197800159454345703125	0.1605339562852099166700980958921718411147594451904296875	0.62014149759460701627489243037416599690914154052734375	-1.5917835153765605	3.405134996303422	ATF7IP;KMT2E
positive regulation of phospholipid metabolic process (GO:1903727)	3/29	0.0796202994980191591789520089150755666196346282958984375	0.366151136535834476060102815608843229711055755615234375	0.11946495843461342467595187599727069027721881866455078125	0.5561993585516920024502951491740532219409942626953125	-1.345417956688351	3.404561572395593	PDGFRA;TEK;PTK2
negative regulation of neural precursor cell proliferation (GO:2000178)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.230746388496309	3.370003916027864	NF1
bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.2278643816555577	3.3656500484661205	PKP2
aerobic respiration (GO:0009060)	3/29	0.0796202994980191591789520089150755666196346282958984375	0.366151136535834476060102815608843229711055755615234375	0.11946495843461342467595187599727069027721881866455078125	0.5561993585516920024502951491740532219409942626953125	-1.3230067537910806	3.347850332742589	OXA1L;MTFR1L;SIRT3
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	2/19	0.1415601827183215200012256218542461283504962921142578125	0.469953561399758024119677202179445885121822357177734375	0.1879125511778535206897089437916292808949947357177734375	0.65099088165000040806518200042773969471454620361328125	-1.7103305367138637	3.343748078316955	KCNQ1;ANK2
embryonic hemopoiesis (GO:0035162)	2/12	0.0640054548944986312353222501769778318703174591064453125	0.32863015819487195745551844083820469677448272705078125	0.09646409745236510235866234097557025961577892303466796875	0.51561499850937686506568979893927462399005889892578125	-1.2161792298950989	3.34301761609774	KDR;TGFBR2
aggrephagy (GO:0035973)	1/7	0.220753876353464273396554062856012023985385894775390625	0.54122324370098351398183922356110997498035430908203125	0.265724070047920035708699515453190542757511138916015625	0.660114503554611875557611710974015295505523681640625	-2.2125757778415394	3.34255344950286	WDFY3
regulation of mRNA splicing, via spliceosome (GO:0048024)	5/61	0.0619552360494776410693162915777065791189670562744140625	0.32863015819487195745551844083820469677448272705078125	0.1043390639127054486667844912517466582357883453369140625	0.5464925376780642718443914418458007276058197021484375	-1.1998653105335104	3.3372371670616356	SRPK2;DDX17;SON;THRAP3;TRA2B
primary neural tube formation (GO:0014020)	3/29	0.0796202994980191591789520089150755666196346282958984375	0.366151136535834476060102815608843229711055755615234375	0.11946495843461342467595187599727069027721881866455078125	0.5561993585516920024502951491740532219409942626953125	-1.3185914668757623	3.336677510135112	DEAF1;DLC1;LRP6
negative regulation of metabolic process (GO:0009892)	2/13	0.0739355445020098145381126641950686462223529815673828125	0.349906237752507454086270399784552864730358123779296875	0.1086143506048131701646752844681032001972198486328125	0.5478523142302635928757581496029160916805267333984375	-1.278243091571296	3.3292628533391397	OXA1L;DLC1
negative regulation of cellular process (GO:0048523)	27/535	0.03722724136213580170551296077974257059395313262939453125	0.27060617641943240929691683049895800650119781494140625	0.12170616512052552515843473202039604075253009796142578125	0.557615063392427945387908039265312254428863525390625	-1.0095091840411337	3.3220065007408133	NOTCH1;CTBP2;EI24;JADE1;UBR2;ETS1;CDC73;RERG;ERBB4;PLXNA2;APBB2;VPS35;PLXNC1;PLXNA4;FKTN;NCK1;ANGPT1;BNIP3;EIF2AK3;TBX5;ST7L;CUL4A;KAT2B;CNOT7;DLC1;RASA1;RAPGEF2
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	4/47	0.08141845660447809274185004824175848625600337982177734375	0.37262600346937657658230591550818644464015960693359375	0.1266865971841903137917739741169498302042484283447265625	0.572487540903320546448185268673114478588104248046875	-1.3225067372126493	3.31704962671465	NXN;RNF4;OGT;N4BP1
endocardial cushion morphogenesis (GO:0003203)	2/16	0.10626449716122376987215147892129607498645782470703125	0.421089604933480077253449280760833062231540679931640625	0.147142090183287777005460839063744060695171356201171875	0.59749860178990565895418285435880534350872039794921875	-1.478879665802838	3.3153879820577945	NOTCH1;TGFBR2
negative regulation of catalytic activity (GO:0043086)	3/27	0.06703746298442485318513917036398197524249553680419921875	0.337442640418405936930668076456640847027301788330078125	0.10321746253679310589834727807101444341242313385009765625	0.5426018902163527446447233160142786800861358642578125	-1.225667620197599	3.3123712379055164	OXA1L;NOTCH1;DLC1
heme biosynthetic process (GO:0006783)	2/17	0.11774961851777664134655054795075557194650173187255859375	0.435293751036683940203175779970479197800159454345703125	0.1605339562852099166700980958921718411147594451904296875	0.62014149759460701627489243037416599690914154052734375	-1.5450757786978035	3.3052180495411383	COX15;COX10
mitochondrion organization (GO:0007005)	11/168	0.034469839123252972445943242973953601904213428497314453125	0.268358937739455905013841174877597950398921966552734375	0.078274447990932249918927254839218221604824066162109375	0.50368664584688327412465014276676811277866363525390625	-0.9791882984680872	3.29758361094734	OXA1L;AFG3L2;PID1;ATCAY;BNIP3;YME1L1;MTFR1L;MFF;TRAK2;HSPD1;SIRT3
