Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of actin filament-based process (GO:0032970)	3/63	0.03678587329257175519980904709882452152669429779052734375	0.3676352883258704462576815785723738372325897216796875	0.048477244406882134819536389613858773373067378997802734375	0.431111529322206032954767351839109323918819427490234375	-1.1906000045660852	3.9321248485689186	DLC1;MTOR;RHOBTB1
negative regulation of viral release from host cell (GO:1902187)	1/14	0.1507508660908653819188174338705721311271190643310546875	0.38452655060284579580098807127797044813632965087890625	0.170581970486761214100823735861922614276409149169921875	0.43852173357365931138929227017797529697418212890625	-2.0748720188084615	3.9259207420906153	TRIM28
UDP-N-acetylglucosamine metabolic process (GO:0006047)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-2.0020668211831825	3.925202860730092	UAP1
regulation of canonical Wnt signaling pathway (GO:0060828)	6/214	0.039016233912293120378311783724711858667433261871337890625	0.3676352883258704462576815785723738372325897216796875	0.056174123979655765648288934244192205369472503662109375	0.431111529322206032954767351839109323918819427490234375	-1.2100584660193303	3.925160383770028	DAB2;RSPO1;PRICKLE1;MLLT3;FGFR2;GLI3
regulation of DNA repair (GO:0006282)	2/38	0.07172641748670648131902538580106920562684535980224609375	0.3676352883258704462576815785723738372325897216796875	0.08764374839998868849111346435165614821016788482666015625	0.431111529322206032954767351839109323918819427490234375	-1.4882508198517037	3.921386362176157	TRIM28;EGFR
negative regulation of muscle cell differentiation (GO:0051148)	1/16	0.1703532998962034306078550116581027396023273468017578125	0.38452655060284579580098807127797044813632965087890625	0.1910216047798947436309191516556893475353717803955078125	0.43852173357365931138929227017797529697418212890625	-2.213952451792781	3.9184318563752445	NOTCH1
cochlea morphogenesis (GO:0090103)	1/12	0.130687320049210409234063945405068807303905487060546875	0.37350537112481008161779527654289267957210540771484375	0.1496288334945690134958340422599576413631439208984375	0.431711206366626132346908661929774098098278045654296875	-1.9239970325710496	3.9152332953506197	PAX2
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	1/17	0.179984906899132324209489297572872601449489593505859375	0.39137480488477016660198160025174729526042938232421875	0.2010527817012989493239416560754762031137943267822265625	0.44252895181092022358626536515657790005207061767578125	-2.2819886389412294	3.9133418850288866	DTL
sodium ion transmembrane transport (GO:0035725)	2/37	0.0684586879897870759226208292602677829563617706298828125	0.3676352883258704462576815785723738372325897216796875	0.08392127464163161298937865240077371709048748016357421875	0.431111529322206032954767351839109323918819427490234375	-1.4557940708643362	3.903747920275972	SLC17A1;SLC8A1
neuron development (GO:0048666)	5/145	0.0271345039973214970097092901823998545296490192413330078125	0.33508218908606923758242146504926495254039764404296875	0.03885678439874158673905668592851725406944751739501953125	0.431111529322206032954767351839109323918819427490234375	-1.081294213933872	3.900173246614293	TENM3;TENM4;NEDD4;CDH11;PPP1R9A
carbohydrate derivative transport (GO:1901264)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-1.9891605876655423	3.899899217420748	SLC25A19
retinoid metabolic process (GO:0001523)	3/76	0.058464142581482025917694045347161591053009033203125	0.3676352883258704462576815785723738372325897216796875	0.0747268638572817500698164394634659402072429656982421875	0.431111529322206032954767351839109323918819427490234375	-1.3724027029895112	3.8967201688925694	LRP2;HSPG2;GPC6
epithelial cell differentiation involved in kidney development (GO:0035850)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-1.6025650427218239	3.8743943514862567	PAX2
protein glycosylation (GO:0006486)	4/131	0.06639614951015150590141189468340598978102207183837890625	0.3676352883258704462576815785723738372325897216796875	0.086927110250281713899056512673269025981426239013671875	0.431111529322206032954767351839109323918819427490234375	-1.4281770751730443	3.873382201306028	FUT8;FUT10;TET3;ST8SIA6
alditol metabolic process (GO:0019400)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-1.601350207647167	3.871457341114906	GK
hydrogen peroxide catabolic process (GO:0042744)	1/15	0.1606090567696533966124405878872494213283061981201171875	0.38452655060284579580098807127797044813632965087890625	0.180865186001570921181524909115978516638278961181640625	0.43852173357365931138929227017797529697418212890625	-2.1141636630110163	3.866344633203588	PXDN
regulation of dendrite development (GO:0050773)	2/38	0.07172641748670648131902538580106920562684535980224609375	0.3676352883258704462576815785723738372325897216796875	0.08764374839998868849111346435165614821016788482666015625	0.431111529322206032954767351839109323918819427490234375	-1.465601830850227	3.861708628152588	NEDD4;COBL
regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901836)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-1.958667324725575	3.84011487772812	MTOR
negative regulation of hormone secretion (GO:0046888)	1/14	0.1507508660908653819188174338705721311271190643310546875	0.38452655060284579580098807127797044813632965087890625	0.170581970486761214100823735861922614276409149169921875	0.43852173357365931138929227017797529697418212890625	-2.021706640203973	3.8253251098143046	RAB11FIP3
pulmonary valve development (GO:0003177)	1/11	0.1204792650885860016973794017758336849510669708251953125	0.3676352883258704462576815785723738372325897216796875	0.1389557053378384920971910787557135336101055145263671875	0.431111529322206032954767351839109323918819427490234375	-1.8075332334771725	3.8252421200355737	NOTCH1
regulation of non-canonical Wnt signaling pathway (GO:2000050)	1/12	0.130687320049210409234063945405068807303905487060546875	0.37350537112481008161779527654289267957210540771484375	0.1496288334945690134958340422599576413631439208984375	0.431711206366626132346908661929774098098278045654296875	-1.878350230463385	3.822344441359308	TIAM1
cardiac muscle tissue morphogenesis (GO:0055008)	2/37	0.0684586879897870759226208292602677829563617706298828125	0.3676352883258704462576815785723738372325897216796875	0.08392127464163161298937865240077371709048748016357421875	0.431111529322206032954767351839109323918819427490234375	-1.4245311881361906	3.8199157245868034	NOTCH1;FGFR2
neutrophil activation (GO:0042119)	1/15	0.1606090567696533966124405878872494213283061981201171875	0.38452655060284579580098807127797044813632965087890625	0.180865186001570921181524909115978516638278961181640625	0.43852173357365931138929227017797529697418212890625	-2.0882872444995186	3.8190223025870593	PREX1
pulmonary valve morphogenesis (GO:0003184)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-1.944186240896172	3.8117236217159696	NOTCH1
ketone body metabolic process (GO:1902224)	1/11	0.1204792650885860016973794017758336849510669708251953125	0.3676352883258704462576815785723738372325897216796875	0.1389557053378384920971910787557135336101055145263671875	0.431111529322206032954767351839109323918819427490234375	-1.7948983451651712	3.798503188735242	ACSS3
molybdopterin cofactor biosynthetic process (GO:0032324)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-1.5659993017597111	3.785992260797379	GPHN
positive regulation of signal transduction (GO:0009967)	6/207	0.03403100983164940307457158041870570741593837738037109375	0.36048562557382901605507186104659922420978546142578125	0.049459496559605485577204575520227081142365932464599609375	0.431111529322206032954767351839109323918819427490234375	-1.1137877891568824	3.7651408162326265	ASXL1;NOTCH1;MAML3;RSPO1;FGFR2;ROBO1
regulation of cell communication by electrical coupling (GO:0010649)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-1.9127297329710222	3.7500507676483883	SLC8A1
regulation of smoothened signaling pathway (GO:0008589)	2/37	0.0684586879897870759226208292602677829563617706298828125	0.3676352883258704462576815785723738372325897216796875	0.08392127464163161298937865240077371709048748016357421875	0.431111529322206032954767351839109323918819427490234375	-1.3910139273890185	3.730038358306945	FGFR2;GLI3
T cell differentiation in thymus (GO:0033077)	1/12	0.130687320049210409234063945405068807303905487060546875	0.37350537112481008161779527654289267957210540771484375	0.1496288334945690134958340422599576413631439208984375	0.431711206366626132346908661929774098098278045654296875	-1.832375832940603	3.728788947838434	GLI3
regulation of macrophage chemotaxis (GO:0010758)	1/16	0.1703532998962034306078550116581027396023273468017578125	0.38452655060284579580098807127797044813632965087890625	0.1910216047798947436309191516556893475353717803955078125	0.43852173357365931138929227017797529697418212890625	-2.104537664224116	3.7247807285832213	MTUS1
UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	1/12	0.130687320049210409234063945405068807303905487060546875	0.37350537112481008161779527654289267957210540771484375	0.1496288334945690134958340422599576413631439208984375	0.431711206366626132346908661929774098098278045654296875	-1.8201328157555665	3.703875048436859	UAP1
regulation of multicellular organismal development (GO:2000026)	2/44	0.09232115742588846429850235608682851307094097137451171875	0.3676352883258704462576815785723738372325897216796875	0.11093798357726709913340101820722338743507862091064453125	0.431111529322206032954767351839109323918819427490234375	-1.5515577053496148	3.696558210609784	TIAM1;ADAMTS12
cofactor transport (GO:0051181)	1/16	0.1703532998962034306078550116581027396023273468017578125	0.38452655060284579580098807127797044813632965087890625	0.1910216047798947436309191516556893475353717803955078125	0.43852173357365931138929227017797529697418212890625	-2.0879892126155335	3.6954919424106705	SLC25A19
proline metabolic process (GO:0006560)	1/8	0.08913344439108379646530266882109572179615497589111328125	0.3676352883258704462576815785723738372325897216796875	0.10613042398691023560086676980063202790915966033935546875	0.431111529322206032954767351839109323918819427490234375	-1.5203605249585075	3.6756550112421245	PRODH
anoikis (GO:0043276)	1/10	0.11015186300413355724447939110177685506641864776611328125	0.3676352883258704462576815785723738372325897216796875	0.1281493665926945191291252967857872135937213897705078125	0.431111529322206032954767351839109323918819427490234375	-1.6657347309295563	3.6744364015766284	MTOR
protein insertion into membrane (GO:0051205)	1/13	0.14077740119287474040987717671669088304042816162109375	0.383851177886860794874479552163393236696720123291015625	0.160170384149252831296195154209272004663944244384765625	0.43852173357365931138929227017797529697418212890625	-1.8738522540017477	3.6738285406709763	EGFR
