Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	4/117	0.01252824898423202971964318663822268717922270298004150390625	0.164259264459931053625751928848330862820148468017578125	0.01108712918907628526554720593821912189014256000518798828125	0.1576242463025303297552426329275476746261119842529296875	-1.1962355200715582	5.23923556536107	GHR;EPHA4;NTF3;PTK2B
regulation of stem cell population maintenance (GO:2000036)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.1498077038726193	5.223527060473509	ESRRB
pyrimidine nucleoside catabolic process (GO:0046135)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.1494424155413485	5.222639495748612	DPYD
peptidyl-tyrosine autophosphorylation (GO:0038083)	2/46	0.048334908031517125059917106000284547917544841766357421875	0.268665596519602145608729415471316315233707427978515625	0.04620958401945950144718011642908095382153987884521484375	0.26192245503836197872971069955383427441120147705078125	-1.721070550269234	5.21415748320186	PTK2B;IGF1R
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.211134356895991	5.203854993261827	NAMPT
positive regulation of amyloid-beta formation (GO:1902004)	1/11	0.0810235033940278903674681032498483546078205108642578125	0.268665596519602145608729415471316315233707427978515625	0.08258119322870538514536065122229047119617462158203125	0.26192245503836197872971069955383427441120147705078125	-2.0685104937589354	5.198199969137745	EPHA4
positive regulation of canonical Wnt signaling pathway (GO:0090263)	3/114	0.05713812128736046880295162964102928526699542999267578125	0.268665596519602145608729415471316315233707427978515625	0.0515465153467047354496344269136898219585418701171875	0.26192245503836197872971069955383427441120147705078125	-1.814736672800466	5.19429131056359	DAAM2;WNK2;FGFR2
regulation of cholesterol storage (GO:0010885)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.2055624124306243	5.190741547243568	PPARA
negative regulation of ATP metabolic process (GO:1903579)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.20286954363615	5.184403941082902	PPARA
sensory organ development (GO:0007423)	2/41	0.039248065038374420343547654965732363052666187286376953125	0.268665596519602145608729415471316315233707427978515625	0.037848787788611192028920271468450664542615413665771484375	0.26192245503836197872971069955383427441120147705078125	-1.599420641058626	5.17868913580262	TGFB2;SHROOM2
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	2/35	0.0293350682698579057205989784051780588924884796142578125	0.2472527182745166418609272795947617851197719573974609375	0.028694976596045862482498023382504470646381378173828125	0.238451213967141695260210099149844609200954437255859375	-1.4612395074854205	5.156672736387925	TGFB2;FGFR2
regulation of phospholipase C activity (GO:1900274)	1/11	0.0810235033940278903674681032498483546078205108642578125	0.268665596519602145608729415471316315233707427978515625	0.08258119322870538514536065122229047119617462158203125	0.26192245503836197872971069955383427441120147705078125	-2.051734133476247	5.156040707308118	FLT1
regulation of mesenchymal cell proliferation (GO:0010464)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.1834162825840076	5.138621128588627	FGFR2
succinate metabolic process (GO:0006105)	1/9	0.0667933214040572209579949003455112688243389129638671875	0.268665596519602145608729415471316315233707427978515625	0.069302557726879376875928073786781169474124908447265625	0.26192245503836197872971069955383427441120147705078125	-1.8788570244897034	5.084473037275981	GHR
sprouting angiogenesis (GO:0002040)	2/45	0.046461129869201901743114291321035125292837619781494140625	0.268665596519602145608729415471316315233707427978515625	0.04448715164007778499755119128167279995977878570556640625	0.26192245503836197872971069955383427441120147705078125	-1.6538010325293275	5.07574563210392	FLT1;PTK2B
presynaptic membrane assembly (GO:0097105)	1/11	0.0810235033940278903674681032498483546078205108642578125	0.268665596519602145608729415471316315233707427978515625	0.08258119322870538514536065122229047119617462158203125	0.26192245503836197872971069955383427441120147705078125	-2.016789202877203	5.068223537557448	PTPRD
positive regulation of macromolecule biosynthetic process (GO:0010557)	4/143	0.0242703705256604972129164110583587898872792720794677734375	0.232441947820154315440532855063793249428272247314453125	0.0211875292111009631834672717332068714313209056854248046875	0.215528314388785668942460915786796249449253082275390625	-1.3629504244135613	5.068129780067436	TGFB2;RGCC;NAMPT;IGF1R
odontogenesis (GO:0042476)	2/42	0.041007947961918540802361832220412907190620899200439453125	0.268665596519602145608729415471316315233707427978515625	0.0394697889622362685368983648004359565675258636474609375	0.26192245503836197872971069955383427441120147705078125	-1.584504433752532	5.060890331330493	TGFB2;FGFR2
positive regulation of peptide secretion (GO:0002793)	2/36	0.0309074369450784945667631831156541011296212673187255859375	0.2497998328437850690253441143795498646795749664306640625	0.030150154370316872842749944538809359073638916015625	0.243679329842287073493167781634838320314884185791015625	-1.4498498633460395	5.040777758113804	TGFB2;BMP6
epithelial tube formation (GO:0072175)	1/7	0.052344250006147390041899569723682361654937267303466796875	0.268665596519602145608729415471316315233707427978515625	0.055833602959326607273471410053389263339340686798095703125	0.26192245503836197872971069955383427441120147705078125	-1.6977433532501611	5.008195502858806	FGFR2
membrane repolarization (GO:0086009)	1/14	0.101965551891329664346841354927164502441883087158203125	0.268665596519602145608729415471316315233707427978515625	0.10214811416375206565287925286611425690352916717529296875	0.26317636400267996332758002608898095786571502685546875	-2.1899453142379235	4.999908491787307	KCND3
regulation of IRE1-mediated unfolded protein response (GO:1903894)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.1236842661156614	4.9980431708598365	DNAJB9
pulmonary valve development (GO:0003177)	1/11	0.0810235033940278903674681032498483546078205108642578125	0.268665596519602145608729415471316315233707427978515625	0.08258119322870538514536065122229047119617462158203125	0.26192245503836197872971069955383427441120147705078125	-1.9877371239839041	4.995215198435077	TGFB2
regulation of protein import into nucleus, translocation (GO:0033158)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.1159870029418393	4.979927835047419	PDE2A
lipid particle organization (GO:0034389)	1/15	0.10884032776544551313069320030990638770163059234619140625	0.268665596519602145608729415471316315233707427978515625	0.1085781235368727948298328556120395660400390625	0.263921747077175694595752020177314989268779754638671875	-2.2446559963550525	4.978362722378804	PLIN5
regulation of non-canonical Wnt signaling pathway (GO:2000050)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.040760213126735	4.958567307207311	DAAM2
negative regulation of potassium ion transport (GO:0043267)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.030370587482123	4.933322960652473	PTK2B
digestive tract development (GO:0048565)	2/44	0.044615021677182030435115933642009622417390346527099609375	0.268665596519602145608729415471316315233707427978515625	0.042789415824200253968268015114517766050994396209716796875	0.26192245503836197872971069955383427441120147705078125	-1.5844846116454077	4.927247503132338	TGFB2;FGFR2
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.0252504466685814	4.9208822227926206	PPARA
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	2/48	0.05216337980205691671198309222745592705905437469482421875	0.268665596519602145608729415471316315233707427978515625	0.04972681258101231682733356365133658982813358306884765625	0.26192245503836197872971069955383427441120147705078125	-1.6629228854072553	4.911234156052686	TGFB2;BMP6
retinol metabolic process (GO:0042572)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.081312008234335	4.898321014644483	DHRS3
purine nucleobase metabolic process (GO:0006144)	1/12	0.0880575423114186295325822584345587529242038726806640625	0.268665596519602145608729415471316315233707427978515625	0.08914997504604772748937335791197256185114383697509765625	0.26192245503836197872971069955383427441120147705078125	-2.0149428596085137	4.8958372107017905	DPYD
positive regulation of DNA metabolic process (GO:0051054)	3/83	0.025848074371646989622064438663073815405368804931640625	0.2346209827580265361302025439727003686130046844482421875	0.023724794305991635245955961863728589378297328948974609375	0.218712947508360400217242158760200254619121551513671875	-1.3380946039203123	4.891430480179687	TIGAR;RGCC;IGF1R
positive regulation of cardiocyte differentiation (GO:1905209)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.068524322301662	4.868225483323436	TGFB2
short-chain fatty acid metabolic process (GO:0046459)	1/10	0.07393556650341119584890492433260078541934490203857421875	0.268665596519602145608729415471316315233707427978515625	0.0759654980475688301755354814304155297577381134033203125	0.26192245503836197872971069955383427441120147705078125	-1.867902509519171	4.8650665660596095	MMAA
pulmonary valve morphogenesis (GO:0003184)	1/13	0.09503809043897447350612850414108834229409694671630859375	0.268665596519602145608729415471316315233707427978515625	0.09567217296678377780327906521051772870123386383056640625	0.26192245503836197872971069955383427441120147705078125	-2.0633756070798075	4.856108097813791	TGFB2
