Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
peptidyl-lysine deacetylation (GO:0034983)	1/8	0.2480370397833826512368204930680803954601287841796875	0.57738082704762516694785290383151732385158538818359375	0.2811270769337832486911565865739248692989349365234375	0.6621445817206363937401647490332834422588348388671875	-1.7508603889162624	2.4410096171087523	HDAC9
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.887306684963627	2.4408373064299713	TMEM50B
protein complex localization (GO:0031503)	2/23	0.19164877949410163981980304015451110899448394775390625	0.57738082704762516694785290383151732385158538818359375	0.22675749402282885380799370977911166846752166748046875	0.6621445817206363937401647490332834422588348388671875	-1.4771193595341934	2.44033538649621	DLG1;SMAD7
regulation of T-helper 1 cell differentiation (GO:0045625)	1/8	0.2480370397833826512368204930680803954601287841796875	0.57738082704762516694785290383151732385158538818359375	0.2811270769337832486911565865739248692989349365234375	0.6621445817206363937401647490332834422588348388671875	-1.7485583185840354	2.437800123161776	SOCS5
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	2/21	0.1662719405642149872459611970043624751269817352294921875	0.54294853699956113768365639771218411624431610107421875	0.200051197724572193958891830334323458373546600341796875	0.6621445817206363937401647490332834422588348388671875	-1.3579161116743292	2.4362788954913457	EP300;HIPK2
negative regulation of mRNA processing (GO:0050686)	2/16	0.10626449716122376987215147892129607498645782470703125	0.437697378175084639284619925092556513845920562744140625	0.1356036537842765510308851162335486151278018951416015625	0.56602417985847586212599935606704093515872955322265625	-1.080549632395207	2.4224021386589563	PTBP1;SFSWAP
regulation of microtubule depolymerization (GO:0031114)	2/23	0.19164877949410163981980304015451110899448394775390625	0.57738082704762516694785290383151732385158538818359375	0.22675749402282885380799370977911166846752166748046875	0.6621445817206363937401647490332834422588348388671875	-1.4654026746176088	2.4209783584877322	APC;CLASP1
negative regulation of leukocyte migration (GO:0002686)	1/8	0.2480370397833826512368204930680803954601287841796875	0.57738082704762516694785290383151732385158538818359375	0.2811270769337832486911565865739248692989349365234375	0.6621445817206363937401647490332834422588348388671875	-1.7364795367807278	2.4209601610885683	SLIT2
negative regulation of Wnt signaling pathway (GO:0030178)	10/175	0.088126791183785246897031129265087656676769256591796875	0.402598777313546596356985673992312513291835784912109375	0.131503209529464870630732775680371560156345367431640625	0.56602417985847586212599935606704093515872955322265625	-0.9964074418839832	2.420252445450891	INVS;WWTR1;CYLD;GSK3B;APC;SDHAF2;PTPRO;DAB2IP;LIMD1;LRP6
inorganic anion transmembrane transport (GO:0098661)	5/65	0.0769884483190144408570887435416807420551776885986328125	0.37820069620811824773198850380140356719493865966796875	0.1073359302167242734782348634325899183750152587890625	0.52159306623696910509835333868977613747119903564453125	-0.9432396345708759	2.4185606434485205	SLC12A2;CLCN5;SLC20A2;ANO6;CFTR
amyloid precursor protein catabolic process (GO:0042987)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.868805564799894	2.4169099687767095	DYRK1A
positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031659)	1/8	0.2480370397833826512368204930680803954601287841796875	0.57738082704762516694785290383151732385158538818359375	0.2811270769337832486911565865739248692989349365234375	0.6621445817206363937401647490332834422588348388671875	-1.7334929010884632	2.416796261731561	ADAM17
positive regulation of neuron projection development (GO:0010976)	7/98	0.05622621767379983037660196032447856850922107696533203125	0.32384915929159863168251831666566431522369384765625	0.0845405144552939524782431135463411919772624969482421875	0.47869064879304656923153515890589915215969085693359375	-0.8383035564865517	2.4129495886183743	MAGI2;PLXNA2;DAB2IP;ABL2;PLXNA1;SLIT2;ARHGAP35
phagosome-lysosome fusion (GO:0090385)	1/7	0.220753876353464273396554062856012023985385894775390625	0.57738082704762516694785290383151732385158538818359375	0.254265898045254734594067258512950502336025238037109375	0.6621445817206363937401647490332834422588348388671875	-1.5930750403043417	2.4066694233093733	RAB20
autophagy of nucleus (GO:0044804)	2/21	0.1662719405642149872459611970043624751269817352294921875	0.54294853699956113768365639771218411624431610107421875	0.200051197724572193958891830334323458373546600341796875	0.6621445817206363937401647490332834422588348388671875	-1.3401974791316342	2.404489354039107	ATG13;ATG2B
regulation of cellular response to stress (GO:0080135)	7/105	0.075498044231407102078179605086916126310825347900390625	0.372182801527411066810913098379387520253658294677734375	0.1094077287197892378589614281736430712044239044189453125	0.52159306623696910509835333868977613747119903564453125	-0.9285219499143269	2.398974368445581	RANBP2;GSK3B;CREBBP;ABL1;EP300;NUP98;EIF2AK4
negative regulation of actin filament bundle assembly (GO:0032232)	2/21	0.1662719405642149872459611970043624751269817352294921875	0.54294853699956113768365639771218411624431610107421875	0.200051197724572193958891830334323458373546600341796875	0.6621445817206363937401647490332834422588348388671875	-1.333861457084127	2.3931217027806824	PHLDB2;CLASP1
regulation of glycogen biosynthetic process (GO:0005979)	2/21	0.1662719405642149872459611970043624751269817352294921875	0.54294853699956113768365639771218411624431610107421875	0.200051197724572193958891830334323458373546600341796875	0.6621445817206363937401647490332834422588348388671875	-1.3323570365656154	2.390422575840746	GSK3B;IRS1
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972)	1/8	0.2480370397833826512368204930680803954601287841796875	0.57738082704762516694785290383151732385158538818359375	0.2811270769337832486911565865739248692989349365234375	0.6621445817206363937401647490332834422588348388671875	-1.7131324548902518	2.388410192063709	NUP98
regulation of microtubule polymerization or depolymerization (GO:0031110)	2/19	0.1415601827183215200012256218542461283504962921142578125	0.5026282437023947835541548556648194789886474609375	0.173763998624365034739724933388060890138149261474609375	0.625718043813687785359434201382100582122802734375	-1.220637605806584	2.3863835446563186	ABL1;CLASP1
mitochondrial ribosome assembly (GO:0061668)	1/7	0.220753876353464273396554062856012023985385894775390625	0.57738082704762516694785290383151732385158538818359375	0.254265898045254734594067258512950502336025238037109375	0.6621445817206363937401647490332834422588348388671875	-1.5779729548857893	2.383854598969339	FASTKD2
positive regulation of cation transmembrane transport (GO:1904064)	2/18	0.129526314991892654848726351701770909130573272705078125	0.48702588948023983750346133092534728348255157470703125	0.1608444574540860150246857074307627044618129730224609375	0.61467125770941588580598136104526929557323455810546875	-1.1647691099581003	2.3806380547009867	ANK2;ANK3
peripheral nervous system axon ensheathment (GO:0032292)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.8382160946920532	2.3773488733712846	PARD3
regulation of neuron projection development (GO:0010975)	8/120	0.059962270312943537209360300721527892164885997772216796875	0.339101145620577859585154101296211592853069305419921875	0.09101776568552759349994829563001985661685466766357421875	0.487222963259360486443227955533075146377086639404296875	-0.840815575473775	2.3660884456416458	KANK1;SIPA1L1;MAGI2;PTPRO;DAB2IP;ABL2;ARHGAP35;NDEL1
cellular response to BMP stimulus (GO:0071773)	6/88	0.08809804163020147627083389352264930494129657745361328125	0.402598777313546596356985673992312513291835784912109375	0.12305117450696367864537705827387981116771697998046875	0.5406136036580113657379342839703895151615142822265625	-0.9729954519923558	2.3637026924003792	USP15;SMAD4;BMPR2;USP9X;RUNX2;SMAD7
establishment of protein localization to chromatin (GO:0071169)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.8236313059587186	2.358486493064817	NIPBL
aminoglycan biosynthetic process (GO:0006023)	4/47	0.08141845660447809274185004824175848625600337982177734375	0.38642770012785288002987726940773427486419677734375	0.110676475146663622073361921138712204992771148681640625	0.52159306623696910509835333868977613747119903564453125	-0.9401424156840265	2.358021294905417	EXT1;NDST1;HS3ST3A1;PXYLP1
positive regulation of kinase activity (GO:0033674)	7/114	0.1053010020253954959201792007661424577236175537109375	0.437697378175084639284619925092556513845920562744140625	0.1464269892590116806108113678419613279402256011962890625	0.59024148945201726501608163744094781577587127685546875	-1.047297920651754	2.357396763374676	ALS2;ERBB4;ROR1;EPHB4;PTK2;DDR2;IGF1R
phospholipid homeostasis (GO:0055091)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.8210694327573642	2.355173244754922	ABCA1
negative regulation of glucocorticoid receptor signaling pathway (GO:2000323)	1/7	0.220753876353464273396554062856012023985385894775390625	0.57738082704762516694785290383151732385158538818359375	0.254265898045254734594067258512950502336025238037109375	0.6621445817206363937401647490332834422588348388671875	-1.5586294359208852	2.3546322117909257	CLOCK
protein heterotetramerization (GO:0051290)	2/20	0.1538188627906860450611503665641066618263721466064453125	0.52396300529595818407102569835842587053775787353515625	0.186842279672026823078567758784629404544830322265625	0.64464033761381944742652194690890610218048095703125	-1.2575797934704405	2.3541636992537867	CBR4;FARSB
negative regulation of double-strand break repair (GO:2000780)	2/20	0.1538188627906860450611503665641066618263721466064453125	0.52396300529595818407102569835842587053775787353515625	0.186842279672026823078567758784629404544830322265625	0.64464033761381944742652194690890610218048095703125	-1.2536020713475629	2.346717484646954	RNF169;TRIP12
negative regulation of exocytosis (GO:0045920)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.811478419278581	2.342769270513747	RAB33B
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	3/38	0.1468438431025191615031388892020913772284984588623046875	0.51422843932904649388859752434655092656612396240234375	0.1825157462404540797962226861272938549518585205078125	0.64464033761381944742652194690890610218048095703125	-1.2178849970417245	2.336372978248409	GSK3B;BCL2L11;BCL2
cellular polysaccharide catabolic process (GO:0044247)	2/20	0.1538188627906860450611503665641066618263721466064453125	0.52396300529595818407102569835842587053775787353515625	0.186842279672026823078567758784629404544830322265625	0.64464033761381944742652194690890610218048095703125	-1.2456533418816063	2.331837625363986	GAA;PHKA1
regulation of ERAD pathway (GO:1904292)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-1.8004682068454294	2.3285298586191856	USP13
positive regulation of cell-substrate adhesion (GO:0010811)	4/53	0.11400774553999150351391023150426917709410190582275390625	0.46079499458166595093899786661495454609394073486328125	0.148770314810187598286717047812999226152896881103515625	0.59024148945201726501608163744094781577587127685546875	-1.0722405205988281	2.3283583774189873	GSK3B;ABL1;UTRN;RREB1
