"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"myosin heavy chain kinase activity (GO:0016905)"	"myosin heavy chain kinase activity (GO:0016905)"	2	13	0.331843545519289	0.617805809849087	"PNCK;MYLK3"	"MF"
"GTP-Rho binding (GO:0017049)"	"GTP-Rho binding (GO:0017049)"	2	17	0.509550219258664	0.716201141513566	"FLNA;TNFAIP1"	"MF"
"phosphatidylinositol-3-phosphatase activity (GO:0004438)"	"phosphatidylinositol-3-phosphatase activity (GO:0004438)"	2	11	0.240275639189433	0.514440649209533	"MTMR1;MTMR6"	"MF"
"neutral L-amino acid secondary active transmembrane transporter activity (GO:0005294)"	"neutral L-amino acid secondary active transmembrane transporter activity (GO:0005294)"	2	6	0.0526048723018074	0.397858994079843	"SLC25A16;SLC3A2"	"MF"
"box H/ACA snoRNA binding (GO:0034513)"	"box H/ACA snoRNA binding (GO:0034513)"	2	11	0.240275639189433	0.514440649209533	"TBL3;NUDT4"	"MF"
"calcium activated cation channel activity (GO:0005227)"	"calcium activated cation channel activity (GO:0005227)"	2	5	0.0297157304969322	0.397858994079843	"ANO1;MCOLN1"	"MF"
"coenzyme A transmembrane transporter activity (GO:0015228)"	"coenzyme A transmembrane transporter activity (GO:0015228)"	2	8	0.115824669023728	0.410849392636677	"SLC22A4;SLCO2B1"	"MF"
"CMP-N-acetylneuraminate transmembrane transporter activity (GO:0005456)"	"CMP-N-acetylneuraminate transmembrane transporter activity (GO:0005456)"	2	7	0.0815834123249604	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"SUMO ligase activity (GO:0061665)"	"SUMO ligase activity (GO:0061665)"	2	9	0.154356798712418	0.458417191096184	"MUL1;HDAC7"	"MF"
"RNA polymerase III activity (GO:0001056)"	"RNA polymerase III activity (GO:0001056)"	2	12	0.285771084651431	0.588775284964885	"MED21;POLR2E"	"MF"
"RNA polymerase I activity (GO:0001054)"	"RNA polymerase I activity (GO:0001054)"	2	13	0.331843545519289	0.617805809849087	"MED21;POLR2E"	"MF"
"malate dehydrogenase (decarboxylating) (NADP+) activity (GO:0004473)"	"malate dehydrogenase (decarboxylating) (NADP+) activity (GO:0004473)"	3	5	0.00259738396406495	0.397858994079843	"FAM213B;ME1;ME3"	"MF"
"glutathione transmembrane transporter activity (GO:0034634)"	"glutathione transmembrane transporter activity (GO:0034634)"	2	7	0.0815834123249604	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"cysteine-type carboxypeptidase activity (GO:0016807)"	"cysteine-type carboxypeptidase activity (GO:0016807)"	2	7	0.0815834123249604	0.397858994079843	"MINDY1;NAALAD2"	"MF"
"UDP-xylose transmembrane transporter activity (GO:0005464)"	"UDP-xylose transmembrane transporter activity (GO:0005464)"	2	7	0.0815834123249604	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"Ran GTPase binding (GO:0008536)"	"Ran GTPase binding (GO:0008536)"	2	15	0.423029066397375	0.683412967870036	"XPO5;XPO7"	"MF"
"aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)"	"aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)"	1	5	0.176360763899981	0.458417191096184	"SPPL2A"	"MF"
"cysteine-type aminopeptidase activity (GO:0070005)"	"cysteine-type aminopeptidase activity (GO:0070005)"	1	11	0.531523275708184	0.736179135515533	"ANPEP"	"MF"
"NADP+ binding (GO:0070401)"	"NADP+ binding (GO:0070401)"	2	10	0.196167888153216	0.493902565661177	"DPYD;ME1"	"MF"
"5'-adenylyl sulfate transmembrane transporter activity (GO:1902557)"	"5'-adenylyl sulfate transmembrane transporter activity (GO:1902557)"	2	7	0.0815834123249604	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"serine-type aminopeptidase activity (GO:0070009)"	"serine-type aminopeptidase activity (GO:0070009)"	1	11	0.531523275708184	0.736179135515533	"ANPEP"	"MF"
"sphingomyelin phosphodiesterase activity (GO:0004767)"	"sphingomyelin phosphodiesterase activity (GO:0004767)"	1	6	0.238238709699068	0.514440649209533	"SMPDL3A"	"MF"
"tripeptide aminopeptidase activity (GO:0045148)"	"tripeptide aminopeptidase activity (GO:0045148)"	1	11	0.531523275708184	0.736179135515533	"ANPEP"	"MF"
"K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)"	"K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)"	2	12	0.285771084651431	0.588775284964885	"MINDY1;OPTN"	"MF"
"histone-glutamine methyltransferase activity (GO:1990259)"	"histone-glutamine methyltransferase activity (GO:1990259)"	2	7	0.0815834123249604	0.397858994079843	"FBL;PRMT1"	"MF"
"microtubule-severing ATPase activity (GO:0008568)"	"microtubule-severing ATPase activity (GO:0008568)"	1	9	0.422088905612645	0.683412967870036	"PEX6"	"MF"
"RNA-dependent ATPase activity (GO:0008186)"	"RNA-dependent ATPase activity (GO:0008186)"	2	8	0.115824669023728	0.410849392636677	"DDX39B;PEX6"	"MF"
"tRNA (guanine) methyltransferase activity (GO:0016423)"	"tRNA (guanine) methyltransferase activity (GO:0016423)"	1	6	0.238238709699068	0.514440649209533	"PRMT7"	"MF"
"carnitine:acyl carnitine antiporter activity (GO:0005476)"	"carnitine:acyl carnitine antiporter activity (GO:0005476)"	2	7	0.0815834123249604	0.397858994079843	"SLC25A16;SLC25A20"	"MF"
"L-lysine transmembrane transporter activity (GO:0015189)"	"L-lysine transmembrane transporter activity (GO:0015189)"	2	6	0.0526048723018074	0.397858994079843	"SLC38A7;SLC3A1"	"MF"
"activating transcription factor binding (GO:0033613)"	"activating transcription factor binding (GO:0033613)"	2	15	0.423029066397375	0.683412967870036	"RELA;HDAC7"	"MF"
"RNA polymerase II activity (GO:0001055)"	"RNA polymerase II activity (GO:0001055)"	2	10	0.196167888153216	0.493902565661177	"MED21;POLR2E"	"MF"
"palmitoyl-CoA hydrolase activity (GO:0016290)"	"palmitoyl-CoA hydrolase activity (GO:0016290)"	2	5	0.0297157304969322	0.397858994079843	"GNPAT;ACOT7"	"MF"
"NAD-dependent protein deacetylase activity (GO:0034979)"	"NAD-dependent protein deacetylase activity (GO:0034979)"	2	8	0.115824669023728	0.410849392636677	"SIRT5;SIRT2"	"MF"
"dolichyl-phosphate beta-D-mannosyltransferase activity (GO:0004582)"	"dolichyl-phosphate beta-D-mannosyltransferase activity (GO:0004582)"	1	7	0.300900828648711	0.588775284964885	"DPM1"	"MF"
"aminopeptidase activity (GO:0004177)"	"aminopeptidase activity (GO:0004177)"	2	12	0.285771084651431	0.588775284964885	"ACE;ANPEP"	"MF"
"ankyrin binding (GO:0030506)"	"ankyrin binding (GO:0030506)"	1	9	0.422088905612645	0.683412967870036	"FLNC"	"MF"
"proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)"	"proton-transporting ATP synthase activity, rotational mechanism (GO:0046933)"	2	6	0.0526048723018074	0.397858994079843	"ATP5D;ATP5G3"	"MF"
"dipeptidyl-peptidase activity (GO:0008239)"	"dipeptidyl-peptidase activity (GO:0008239)"	2	13	0.331843545519289	0.617805809849087	"ANPEP;NAALAD2"	"MF"
"NAADP-sensitive calcium-release channel activity (GO:0072345)"	"NAADP-sensitive calcium-release channel activity (GO:0072345)"	2	7	0.0815834123249604	0.397858994079843	"RASA3;TPCN1"	"MF"
"RNA 5'-methyltransferase activity (GO:1990276)"	"RNA 5'-methyltransferase activity (GO:1990276)"	1	5	0.176360763899981	0.458417191096184	"PRMT7"	"MF"
"ion antiporter activity (GO:0099516)"	"ion antiporter activity (GO:0099516)"	2	8	0.115824669023728	0.410849392636677	"SLC25A16;LASP1"	"MF"
"formaldehyde dehydrogenase activity (GO:0018467)"	"formaldehyde dehydrogenase activity (GO:0018467)"	2	5	0.0297157304969322	0.397858994079843	"ALDH4A1;ADH5"	"MF"
"transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)"	"transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)"	2	6	0.0526048723018074	0.397858994079843	"JUN;LMO2"	"MF"
"vinculin binding (GO:0017166)"	"vinculin binding (GO:0017166)"	1	7	0.300900828648711	0.588775284964885	"CTNNA1"	"MF"
"glycerophosphodiester transmembrane transporter activity (GO:0001406)"	"glycerophosphodiester transmembrane transporter activity (GO:0001406)"	2	6	0.0526048723018074	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"box C/D snoRNA binding (GO:0034512)"	"box C/D snoRNA binding (GO:0034512)"	2	11	0.240275639189433	0.514440649209533	"TBL3;NUDT4"	"MF"
"pyridoxal phosphate transmembrane transporter activity (GO:0031926)"	"pyridoxal phosphate transmembrane transporter activity (GO:0031926)"	2	6	0.0526048723018074	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"fibroblast growth factor receptor antagonist activity (GO:0030353)"	"fibroblast growth factor receptor antagonist activity (GO:0030353)"	2	6	0.0526048723018074	0.397858994079843	"FGF1;IL18BP"	"MF"
"L-threonine transmembrane transporter activity (GO:0015195)"	"L-threonine transmembrane transporter activity (GO:0015195)"	2	7	0.0815834123249604	0.397858994079843	"SLC38A7;SLC3A2"	"MF"
"mRNA methyltransferase activity (GO:0008174)"	"mRNA methyltransferase activity (GO:0008174)"	1	5	0.176360763899981	0.458417191096184	"PRMT7"	"MF"
"2-acylglycerol-3-phosphate O-acyltransferase activity (GO:0047144)"	"2-acylglycerol-3-phosphate O-acyltransferase activity (GO:0047144)"	1	8	0.362592881857039	0.653700706245825	"LPCAT3"	"MF"
"sodium-dependent organic anion transmembrane transporter activity (GO:0043250)"	"sodium-dependent organic anion transmembrane transporter activity (GO:0043250)"	2	6	0.0526048723018074	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"taurine transmembrane transporter activity (GO:0005368)"	"taurine transmembrane transporter activity (GO:0005368)"	2	6	0.0526048723018074	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"phospholipase D activity (GO:0004630)"	"phospholipase D activity (GO:0004630)"	1	8	0.362592881857039	0.653700706245825	"SMPDL3A"	"MF"
"UDP-glucose transmembrane transporter activity (GO:0005460)"	"UDP-glucose transmembrane transporter activity (GO:0005460)"	2	6	0.0526048723018074	0.397858994079843	"SLC22A4;SLCO2B1"	"MF"
"endopeptidase activator activity (GO:0061133)"	"endopeptidase activator activity (GO:0061133)"	2	7	0.0815834123249604	0.397858994079843	"PSME3;PSME2"	"MF"
"L-isoleucine transmembrane transporter activity (GO:0015188)"	"L-isoleucine transmembrane transporter activity (GO:0015188)"	2	7	0.0815834123249604	0.397858994079843	"SLC38A7;SLC3A2"	"MF"
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)"	"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)"	2	9	0.154356798712418	0.458417191096184	"MTMR1;MTMR6"	"MF"
"L-leucine transmembrane transporter activity (GO:0015190)"	"L-leucine transmembrane transporter activity (GO:0015190)"	2	7	0.0815834123249604	0.397858994079843	"SLC38A7;SLC3A2"	"MF"
"phosphatidylinositol transporter activity (GO:0008526)"	"phosphatidylinositol transporter activity (GO:0008526)"	1	6	0.238238709699068	0.514440649209533	"ABCB4"	"MF"
"SUMO conjugating enzyme activity (GO:0061656)"	"SUMO conjugating enzyme activity (GO:0061656)"	2	9	0.154356798712418	0.458417191096184	"MUL1;HDAC7"	"MF"
"L-valine transmembrane transporter activity (GO:0005304)"	"L-valine transmembrane transporter activity (GO:0005304)"	2	7	0.0815834123249604	0.397858994079843	"SLC38A7;SLC3A2"	"MF"
"SUMO transferase activity (GO:0019789)"	"SUMO transferase activity (GO:0019789)"	2	9	0.154356798712418	0.458417191096184	"MUL1;HDAC7"	"MF"
"MAP kinase activity (GO:0004707)"	"MAP kinase activity (GO:0004707)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"MAP kinase activity involved in cell wall organization or biogenesis (GO:0038067)"	"MAP kinase activity involved in cell wall organization or biogenesis (GO:0038067)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0003830)"	"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0003830)"	1	10	0.478569159977502	0.683412967870036	"POMGNT1"	"MF"
"proton-transporting ATPase activity, rotational mechanism (GO:0046961)"	"proton-transporting ATPase activity, rotational mechanism (GO:0046961)"	2	5	0.0297157304969322	0.397858994079843	"ATP6V0B;ATP6V0A2"	"MF"
"MAP kinase activity involved in conjugation with cellular fusion (GO:0038071)"	"MAP kinase activity involved in conjugation with cellular fusion (GO:0038071)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"R-SMAD binding (GO:0070412)"	"R-SMAD binding (GO:0070412)"	2	14	0.377792298206834	0.675487289373349	"JUN;RGCC"	"MF"
"MAP kinase activity involved in osmosensory signaling pathway (GO:0038079)"	"MAP kinase activity involved in osmosensory signaling pathway (GO:0038079)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"MAP kinase activity involved in innate immune response (GO:0038075)"	"MAP kinase activity involved in innate immune response (GO:0038075)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity (GO:0004719)"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity (GO:0004719)"	1	7	0.300900828648711	0.588775284964885	"PRMT7"	"MF"
"rDNA binding (GO:0000182)"	"rDNA binding (GO:0000182)"	2	5	0.0297157304969322	0.397858994079843	"TSPYL2;H2AFY"	"MF"
"acetylglucosaminyltransferase activity (GO:0008375)"	"acetylglucosaminyltransferase activity (GO:0008375)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"5'-nucleotidase activity (GO:0008253)"	"5'-nucleotidase activity (GO:0008253)"	2	7	0.0815834123249604	0.397858994079843	"NT5E;NT5C1A"	"MF"
"GMP 5'-nucleotidase activity (GO:0050484)"	"GMP 5'-nucleotidase activity (GO:0050484)"	2	7	0.0815834123249604	0.397858994079843	"NT5E;NT5C1A"	"MF"
"IMP 5'-nucleotidase activity (GO:0050483)"	"IMP 5'-nucleotidase activity (GO:0050483)"	2	7	0.0815834123249604	0.397858994079843	"NT5E;NT5C1A"	"MF"
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047223)"	"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity (GO:0047223)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity (GO:0008457)"	"beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity (GO:0008457)"	1	10	0.478569159977502	0.683412967870036	"POMGNT1"	"MF"
"MAP kinase kinase kinase activity involved in cell wall organization or biogenesis (GO:0038070)"	"MAP kinase kinase kinase activity involved in cell wall organization or biogenesis (GO:0038070)"	1	10	0.478569159977502	0.683412967870036	"ARAF"	"MF"
"MAP kinase kinase kinase activity involved in conjugation with cellular fusion (GO:0038073)"	"MAP kinase kinase kinase activity involved in conjugation with cellular fusion (GO:0038073)"	1	10	0.478569159977502	0.683412967870036	"ARAF"	"MF"
"snRNA stem-loop binding (GO:0035614)"	"snRNA stem-loop binding (GO:0035614)"	1	10	0.478569159977502	0.683412967870036	"SNRPB2"	"MF"
"adenyl-nucleotide exchange factor activity (GO:0000774)"	"adenyl-nucleotide exchange factor activity (GO:0000774)"	2	7	0.0815834123249604	0.397858994079843	"HSPH1;BAG1"	"MF"
"cAMP-dependent protein kinase inhibitor activity (GO:0004862)"	"cAMP-dependent protein kinase inhibitor activity (GO:0004862)"	1	12	0.580673713919535	0.774383033202236	"H2AFY"	"MF"
"MAP kinase kinase kinase activity involved in innate immune response (GO:0038077)"	"MAP kinase kinase kinase activity involved in innate immune response (GO:0038077)"	1	10	0.478569159977502	0.683412967870036	"ARAF"	"MF"
"MAP kinase kinase kinase activity (GO:0004709)"	"MAP kinase kinase kinase activity (GO:0004709)"	1	10	0.478569159977502	0.683412967870036	"ARAF"	"MF"
"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity (GO:0033829)"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity (GO:0033829)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"MAP kinase kinase kinase activity involved in osmosensory signaling pathway (GO:0038081)"	"MAP kinase kinase kinase activity involved in osmosensory signaling pathway (GO:0038081)"	1	10	0.478569159977502	0.683412967870036	"ARAF"	"MF"
"adenosine-diphosphatase activity (GO:0043262)"	"adenosine-diphosphatase activity (GO:0043262)"	2	5	0.0297157304969322	0.397858994079843	"NUDT9;ENTPD5"	"MF"
"protein kinase A regulatory subunit binding (GO:0034237)"	"protein kinase A regulatory subunit binding (GO:0034237)"	1	13	0.625915562719579	0.774383033202236	"EZR"	"MF"
"isovaleryl-CoA dehydrogenase activity (GO:0008470)"	"isovaleryl-CoA dehydrogenase activity (GO:0008470)"	2	7	0.0815834123249604	0.397858994079843	"ACAD8;ACADM"	"MF"
"SAP kinase activity (GO:0016909)"	"SAP kinase activity (GO:0016909)"	2	5	0.0297157304969322	0.397858994079843	"MAPK1;MAPK4"	"MF"
"malate dehydrogenase (decarboxylating) (NAD+) activity (GO:0004471)"	"malate dehydrogenase (decarboxylating) (NAD+) activity (GO:0004471)"	3	5	0.00259738396406495	0.397858994079843	"FAM213B;ME1;ME3"	"MF"
"methylcytosine dioxygenase activity (GO:0070579)"	"methylcytosine dioxygenase activity (GO:0070579)"	1	13	0.625915562719579	0.774383033202236	"HIF1AN"	"MF"
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0003829)"	"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0003829)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity (GO:0004808)"	"tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity (GO:0004808)"	1	6	0.238238709699068	0.514440649209533	"PRMT7"	"MF"
"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047225)"	"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity (GO:0047225)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"tRNA (adenine) methyltransferase activity (GO:0016426)"	"tRNA (adenine) methyltransferase activity (GO:0016426)"	1	6	0.238238709699068	0.514440649209533	"PRMT7"	"MF"
"chitin synthase activity (GO:0004100)"	"chitin synthase activity (GO:0004100)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0001888)"	"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity (GO:0001888)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"alpha-1,6-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0047253)"	"alpha-1,6-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0047253)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
"calcium channel regulator activity (GO:0005246)"	"calcium channel regulator activity (GO:0005246)"	1	10	0.478569159977502	0.683412967870036	"CAV3"	"MF"
"Notch binding (GO:0005112)"	"Notch binding (GO:0005112)"	1	10	0.478569159977502	0.683412967870036	"HIF1AN"	"MF"
"beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity (GO:0046981)"	"beta-1,4-mannosylglycolipid beta-1,3-N-acetylglucosaminyltransferase activity (GO:0046981)"	1	9	0.422088905612645	0.683412967870036	"POMGNT1"	"MF"
