"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"isorhamnetin 3-O-methyltransferase activity (GO:0102444)"	"isorhamnetin 3-O-methyltransferase activity (GO:0102444)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"methyltetrahydrofolate:corrinoid/iron-sulfur protein methyltransferase activity (GO:0102036)"	"methyltetrahydrofolate:corrinoid/iron-sulfur protein methyltransferase activity (GO:0102036)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"Wnt-activated receptor activity (GO:0042813)"	"Wnt-activated receptor activity (GO:0042813)"	1	8	0.366748529080027	0.604478031643301	"RYK"	"MF"
"protein C-terminal leucine carboxyl O-methyltransferase activity (GO:0018423)"	"protein C-terminal leucine carboxyl O-methyltransferase activity (GO:0018423)"	1	5	0.178836681992034	0.497205280703128	"N6AMT1"	"MF"
"gibberellin A28,oxoglutarate:oxygen oxidoreductase activity (GO:0102716)"	"gibberellin A28,oxoglutarate:oxygen oxidoreductase activity (GO:0102716)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"myricetin 3-O-methyltransferase activity (GO:0102437)"	"myricetin 3-O-methyltransferase activity (GO:0102437)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A44,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102924)"	"gibberellin A44,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102924)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"thymine dioxygenase activity (GO:0050341)"	"thymine dioxygenase activity (GO:0050341)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase activity (GO:1990088)"	"[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase activity (GO:1990088)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A25 hydroxylase activity (GO:0102713)"	"gibberellin A25 hydroxylase activity (GO:0102713)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"flavonol synthase activity (GO:0045431)"	"flavonol synthase activity (GO:0045431)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"organellar voltage-gated chloride channel activity (GO:0015274)"	"organellar voltage-gated chloride channel activity (GO:0015274)"	2	8	0.118143897271724	0.490006655897477	"CLCN6;CLCN5"	"MF"
"monomethylamine methyltransferase activity (GO:0043852)"	"monomethylamine methyltransferase activity (GO:0043852)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"genkwanin 4'-O-methyltransferase activity (GO:0102533)"	"genkwanin 4'-O-methyltransferase activity (GO:0102533)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"isoscopoletin-O-methyltransferase activity (GO:0102363)"	"isoscopoletin-O-methyltransferase activity (GO:0102363)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A53, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103056)"	"gibberellin A53, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103056)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"codeine O-demethylase activity (GO:0102805)"	"codeine O-demethylase activity (GO:0102805)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"indole-3-acetate carboxyl methyltransferase activity (GO:0103007)"	"indole-3-acetate carboxyl methyltransferase activity (GO:0103007)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"ladanein 6-O-methyltransferase activity (GO:0102535)"	"ladanein 6-O-methyltransferase activity (GO:0102535)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"G-rich strand telomeric DNA binding (GO:0098505)"	"G-rich strand telomeric DNA binding (GO:0098505)"	1	7	0.30459737112795	0.545258029920081	"STN1"	"MF"
"gibberellin A20,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102111)"	"gibberellin A20,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102111)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"6-beta-hydroxyhyoscyamine epoxidase activity (GO:0047594)"	"6-beta-hydroxyhyoscyamine epoxidase activity (GO:0047594)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"P-methyltransferase activity (GO:0051994)"	"P-methyltransferase activity (GO:0051994)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"kaempferide 7-O-methyltransferase activity (GO:0102450)"	"kaempferide 7-O-methyltransferase activity (GO:0102450)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"GA20 2,3-desaturase activity (GO:0102494)"	"GA20 2,3-desaturase activity (GO:0102494)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"deoxyuridine 2'-dioxygenase activity (GO:0047080)"	"deoxyuridine 2'-dioxygenase activity (GO:0047080)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"ATPase-coupled thiosulfate transmembrane transporter activity (GO:0032146)"	"ATPase-coupled thiosulfate transmembrane transporter activity (GO:0032146)"	1	5	0.178836681992034	0.497205280703128	"ABCC9"	"MF"
"1-ethyladenine demethylase activity (GO:0103053)"	"1-ethyladenine demethylase activity (GO:0103053)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"ceramide-translocating ATPase activity (GO:0099038)"	"ceramide-translocating ATPase activity (GO:0099038)"	2	10	0.19970173834878	0.538381108744221	"ATP11B;ATP10A"	"MF"
"flavone synthase activity (GO:0033759)"	"flavone synthase activity (GO:0033759)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"kaempferol 3-O-methyltransferase activity (GO:0102449)"	"kaempferol 3-O-methyltransferase activity (GO:0102449)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"precorrin-6A synthase (deacetylating) activity (GO:0043819)"	"precorrin-6A synthase (deacetylating) activity (GO:0043819)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"norbixin methyltransferase activity (GO:0102820)"	"norbixin methyltransferase activity (GO:0102820)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A20 carboxyl methyltransferase activity (GO:0102119)"	"gibberellin A20 carboxyl methyltransferase activity (GO:0102119)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A12, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103054)"	"gibberellin A12, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103054)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"caffeoylglucose 3-O-methyltransferase activity (GO:0102631)"	"caffeoylglucose 3-O-methyltransferase activity (GO:0102631)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"N1-methyladenine demethylase activity (GO:0103051)"	"N1-methyladenine demethylase activity (GO:0103051)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity (GO:0018602)"	"2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity (GO:0018602)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"indole acetic acid carboxyl methyltransferase activity (GO:0051749)"	"indole acetic acid carboxyl methyltransferase activity (GO:0051749)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"quercetin 3'-O-methyltransferase activity (GO:0102822)"	"quercetin 3'-O-methyltransferase activity (GO:0102822)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"histone methyltransferase activity (GO:0042054)"	"histone methyltransferase activity (GO:0042054)"	1	7	0.30459737112795	0.545258029920081	"N6AMT1"	"MF"
"demethylmenaquinone methyltransferase activity (GO:0043770)"	"demethylmenaquinone methyltransferase activity (GO:0043770)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"magnesium ion transmembrane transporter activity (GO:0015095)"	"magnesium ion transmembrane transporter activity (GO:0015095)"	1	8	0.366748529080027	0.604478031643301	"TUSC3"	"MF"
"clavaminate synthase activity (GO:0033758)"	"clavaminate synthase activity (GO:0033758)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin A17,oxoglutarate:oxygen oxidoreductase activity (GO:0102715)"	"gibberellin A17,oxoglutarate:oxygen oxidoreductase activity (GO:0102715)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"ceramide 1-phosphate transporter activity (GO:1902388)"	"ceramide 1-phosphate transporter activity (GO:1902388)"	1	5	0.178836681992034	0.497205280703128	"ABCG1"	"MF"
"apigenin 7-O-methyltransferase activity (GO:0102529)"	"apigenin 7-O-methyltransferase activity (GO:0102529)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"deoxyuridine 1'-dioxygenase activity (GO:0047079)"	"deoxyuridine 1'-dioxygenase activity (GO:0047079)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"peptidyl-histidine dioxygenase activity (GO:0036139)"	"peptidyl-histidine dioxygenase activity (GO:0036139)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"SUMO polymer binding (GO:0032184)"	"SUMO polymer binding (GO:0032184)"	1	10	0.483316714338006	0.609364428874662	"DAXX"	"MF"
"N3-methylcytosine demethylase activity (GO:0103052)"	"N3-methylcytosine demethylase activity (GO:0103052)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"4-coumaroyl 2'-hydroxylase activity (GO:0102312)"	"4-coumaroyl 2'-hydroxylase activity (GO:0102312)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin 3-beta-dioxygenase activity (GO:0016707)"	"gibberellin 3-beta-dioxygenase activity (GO:0016707)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"NAD-dependent protein deacetylase activity (GO:0034979)"	"NAD-dependent protein deacetylase activity (GO:0034979)"	1	8	0.366748529080027	0.604478031643301	"HDAC1"	"MF"
"gossypetin 8-methyl ester 3'-O-methyltransferase activity (GO:0102630)"	"gossypetin 8-methyl ester 3'-O-methyltransferase activity (GO:0102630)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"rhamnetin 3'-O-methyltransferase activity (GO:0102447)"	"rhamnetin 3'-O-methyltransferase activity (GO:0102447)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"deacetoxycephalosporin-C hydroxylase activity (GO:0045442)"	"deacetoxycephalosporin-C hydroxylase activity (GO:0045442)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin A19, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103057)"	"gibberellin A19, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103057)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"methylthiol:coenzyme M methyltransferase activity (GO:0044683)"	"methylthiol:coenzyme M methyltransferase activity (GO:0044683)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"peptide-aspartate beta-dioxygenase activity (GO:0004597)"	"peptide-aspartate beta-dioxygenase activity (GO:0004597)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"demethylrebeccamycin--D-glucose O-methyltransferase activity (GO:0102082)"	"demethylrebeccamycin--D-glucose O-methyltransferase activity (GO:0102082)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"L-tyrosine transmembrane transporter activity (GO:0005302)"	"L-tyrosine transmembrane transporter activity (GO:0005302)"	1	5	0.178836681992034	0.497205280703128	"SLC7A5"	"MF"
"gibberellin 2-beta-dioxygenase activity (GO:0045543)"	"gibberellin 2-beta-dioxygenase activity (GO:0045543)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity (GO:0102525)"	"2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity (GO:0102525)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin A9 carboxyl methyltransferase activity (GO:0102117)"	"gibberellin A9 carboxyl methyltransferase activity (GO:0102117)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A25,oxoglutarate:oxygen oxidoreductase activity (GO:0102711)"	"gibberellin A25,oxoglutarate:oxygen oxidoreductase activity (GO:0102711)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"leucocyanidin oxygenase activity (GO:0050589)"	"leucocyanidin oxygenase activity (GO:0050589)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"naringenin 7-O-methyltransferase activity (GO:0102766)"	"naringenin 7-O-methyltransferase activity (GO:0102766)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A13,oxoglutarate:oxygen oxidoreductase activity (GO:0102712)"	"gibberellin A13,oxoglutarate:oxygen oxidoreductase activity (GO:0102712)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"sterol-transporting ATPase activity (GO:0034041)"	"sterol-transporting ATPase activity (GO:0034041)"	1	8	0.366748529080027	0.604478031643301	"ABCG1"	"MF"
"scutellarein 7-methyl ether 4'-O-methyltransferase activity (GO:0102624)"	"scutellarein 7-methyl ether 4'-O-methyltransferase activity (GO:0102624)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"methanol-specific methylcobalamin:coenzyme M methyltransferase activity (GO:0043851)"	"methanol-specific methylcobalamin:coenzyme M methyltransferase activity (GO:0043851)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A34 carboxyl methyltransferase activity (GO:0102122)"	"gibberellin A34 carboxyl methyltransferase activity (GO:0102122)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"laricitrin 4'-O-methyltransferase activity (GO:0102438)"	"laricitrin 4'-O-methyltransferase activity (GO:0102438)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"syringetin 7-O-methyltransferase activity (GO:0102441)"	"syringetin 7-O-methyltransferase activity (GO:0102441)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"2'-deoxymugineic-acid 2'-dioxygenase activity (GO:0033760)"	"2'-deoxymugineic-acid 2'-dioxygenase activity (GO:0033760)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"phloroglucinol O-methyltransferase activity (GO:0102940)"	"phloroglucinol O-methyltransferase activity (GO:0102940)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"orcinol O-methyltransferase activity (GO:0102938)"	"orcinol O-methyltransferase activity (GO:0102938)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"ATPase-coupled phosphate ion transmembrane transporter activity (GO:0015415)"	"ATPase-coupled phosphate ion transmembrane transporter activity (GO:0015415)"	1	5	0.178836681992034	0.497205280703128	"ABCC9"	"MF"
"gibberellin A12,oxoglutarate:oxygen oxidoreductase activity (GO:0102714)"	"gibberellin A12,oxoglutarate:oxygen oxidoreductase activity (GO:0102714)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"formaldehyde dehydrogenase activity (GO:0018467)"	"formaldehyde dehydrogenase activity (GO:0018467)"	1	5	0.178836681992034	0.497205280703128	"ALDH16A1"	"MF"
"naringenin 3-dioxygenase activity (GO:0045486)"	"naringenin 3-dioxygenase activity (GO:0045486)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"hypophosphite dioxygenase activity (GO:0034792)"	"hypophosphite dioxygenase activity (GO:0034792)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"DNA polymerase binding (GO:0070182)"	"DNA polymerase binding (GO:0070182)"	2	6	0.0537696199555441	0.435510093283935	"ACD;PTGES3"	"MF"
"methanol-5-hydroxybenzimidazolylcobamide Co-methyltransferase activity (GO:0047152)"	"methanol-5-hydroxybenzimidazolylcobamide Co-methyltransferase activity (GO:0047152)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"paraxanthine:S-adenosyl-L-methionine 3-N-methyltransferase activity (GO:0102741)"	"paraxanthine:S-adenosyl-L-methionine 3-N-methyltransferase activity (GO:0102741)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberelli A15, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103055)"	"gibberelli A15, 2-oxoglutarate:oxygen oxidoreductase activity (GO:0103055)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity (GO:0047151)"	"methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity (GO:0047151)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"GA5 3beta-hydroxylase activity (GO:0102495)"	"GA5 3beta-hydroxylase activity (GO:0102495)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin 20-oxidase activity (GO:0045544)"	"gibberellin 20-oxidase activity (GO:0045544)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"rhamnetin 3-O-methyltransferase activity (GO:0102446)"	"rhamnetin 3-O-methyltransferase activity (GO:0102446)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"taurine dioxygenase activity (GO:0000908)"	"taurine dioxygenase activity (GO:0000908)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin A53,2-oxoglutarate:oxygen oxidoreductase activity (GA97-forming) (GO:0103010)"	"gibberellin A53,2-oxoglutarate:oxygen oxidoreductase activity (GA97-forming) (GO:0103010)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"FR-33289 synthase activity (GO:0102569)"	"FR-33289 synthase activity (GO:0102569)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"5'-nucleotidase activity (GO:0008253)"	"5'-nucleotidase activity (GO:0008253)"	1	7	0.30459737112795	0.545258029920081	"NT5C3B"	"MF"
"malonyl-CoA methyltransferase activity (GO:0102130)"	"malonyl-CoA methyltransferase activity (GO:0102130)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"kaempferide 3-O-methyltransferase activity (GO:0102451)"	"kaempferide 3-O-methyltransferase activity (GO:0102451)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"gibberellin A51,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102653)"	"gibberellin A51,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102653)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"hypoxia-inducible factor-asparagine oxygenase activity (GO:0102113)"	"hypoxia-inducible factor-asparagine oxygenase activity (GO:0102113)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"gibberellin A9,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102652)"	"gibberellin A9,2-oxoglutarate:oxygen oxidoreductase activity (GO:0102652)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"N-methyltransferase activity (GO:0008170)"	"N-methyltransferase activity (GO:0008170)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
"hyoscyamine (6S)-dioxygenase activity (GO:0047998)"	"hyoscyamine (6S)-dioxygenase activity (GO:0047998)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"enoyl-CoA hydratase activity (GO:0004300)"	"enoyl-CoA hydratase activity (GO:0004300)"	1	5	0.178836681992034	0.497205280703128	"AUH"	"MF"
"phosphatidylethanolamine-translocating ATPase activity (GO:0090555)"	"phosphatidylethanolamine-translocating ATPase activity (GO:0090555)"	2	9	0.157290363869552	0.497205280703128	"ATP11B;ATP10A"	"MF"
"histone demethylase activity (H3-K4 specific) (GO:0032453)"	"histone demethylase activity (H3-K4 specific) (GO:0032453)"	2	5	0.0304063029110536	0.384639731824828	"KDM5D;RIOX2"	"MF"
"desacetoxyvindoline 4-hydroxylase activity (GO:0050590)"	"desacetoxyvindoline 4-hydroxylase activity (GO:0050590)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"thebane O-demethylase activity (GO:0102803)"	"thebane O-demethylase activity (GO:0102803)"	1	10	0.483316714338006	0.609364428874662	"PHF8"	"MF"
"Se-methyltransferase activity (GO:0051995)"	"Se-methyltransferase activity (GO:0051995)"	2	12	0.290377454212997	0.545258029920081	"NSUN4;PRMT3"	"MF"
